"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model","rmse_constraint_model","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-3-","salesforce",8,849,0.200899627000124,0.0377280301790742,0.0212405904018166,0.0171215983132985
"monthly","2014-3-","salesforce",9,849,0.216917231761016,0.0404905801021733,0.0223098413789868,0.0182808391118261
"monthly","2014-3-","salesforce",10,849,0.232387578030351,0.0432226770527721,0.0231571535101235,0.019585643277677
"monthly","2014-3-","salesforce",11,849,0.246981766865806,0.0456160208217467,0.0237581697664531,0.0208372429531498
"monthly","2014-3-","salesforce",12,849,0.260854157173307,0.0477199877349274,0.0240976516854376,0.0219718019880016
"monthly","2014-3-","salesforce",13,849,0.273925676675982,0.0496696604961687,0.0246844174842155,0.0230471853578314
"monthly","2014-3-","salesforce",14,849,0.286392857612618,0.0513534391583375,0.0250048366165155,0.0240134649508788
"monthly","2014-3-","salesforce",15,849,0.298316837355888,0.0527701902332299,0.0249851801693212,0.0248025435086258
"monthly","2014-3-","salesforce",16,849,0.309657157010516,0.053987494338864,0.0249707987949517,0.0254555913887729
"monthly","2014-3-","salesforce",17,849,0.320542767159306,0.0550694218493753,0.024891864174831,0.0260219986940224
"monthly","2014-3-","salesforce",18,849,0.330983023554606,0.0559637515841353,0.0246568794454538,0.0264904009756156
"monthly","2014-3-","salesforce",19,849,0.341046847727211,0.0568430829747524,0.02462801438176,0.0270041748079177
"monthly","2014-3-","salesforce",20,849,0.350529930525282,0.057481094642999,0.0246762918368172,0.0272946739626501
"monthly","2014-3-","salesforce",21,849,0.359847120629362,0.0581369886807852,0.0246217582976999,0.0276397465898473
"monthly","2014-3-","salesforce",22,849,0.368832666953638,0.0586329997902427,0.024372982256471,0.0278824748346478
"monthly","2014-3-","salesforce",23,849,0.377499498675964,0.0590806068166201,0.0242372405383056,0.0281066822015367
"monthly","2014-3-","salesforce",24,849,0.38601121514337,0.0595337665999409,0.0240394148743025,0.0283749850810192
"monthly","2014-3-","salesforce",25,849,0.394164304711971,0.0598754918847114,0.0239809830531521,0.0286435432906387
"monthly","2014-3-","salesforce",26,849,0.40215525988259,0.0602022125115311,0.0238675387073969,0.0289520960595851
"monthly","2014-3-","salesforce",27,849,0.409938201648486,0.0604989591248617,0.0237750251511188,0.0292544172736183
"monthly","2014-3-","salesforce",28,849,0.417427052879524,0.0606329019660219,0.0235561161746164,0.0294638526966425
"monthly","2014-3-","salesforce",29,849,0.424558332247435,0.0605829377625312,0.0232904934690458,0.0295155025360518
"monthly","2014-3-","salesforce",30,849,0.431446430409032,0.0604876364085225,0.0231252085666525,0.0295095291365096
"monthly","2014-3-","salesforce",31,849,0.438204832064593,0.0603736581726864,0.0228652084958437,0.0294935579412595
"monthly","2014-3-","salesforce",32,849,0.444786345056204,0.0602832458486148,0.0227723910484678,0.029510967739252
"monthly","2014-3-","salesforce",33,849,0.451213199563963,0.0601344383790748,0.0225776362789345,0.0295045399740238
"monthly","2014-3-","salesforce",34,849,0.457515555009078,0.0599798311067688,0.0223481477249556,0.0294846086378927
"monthly","2014-3-","salesforce",35,849,0.463569551118757,0.0597437186562985,0.02219006698618,0.02940696430049
"monthly","2014-3-","salesforce",36,849,0.46951578143262,0.0595197450270683,0.0220318075841522,0.0293365659988694
"monthly","2014-3-","salesforce",37,849,0.475341010447362,0.0592874563409504,0.0218653676701167,0.0292758437788995
"monthly","2014-3-","salesforce",38,849,0.481047157127646,0.059003436380785,0.0215675503045108,0.0291712666195979
"monthly","2014-3-","salesforce",39,849,0.486553203522106,0.0586551202495956,0.0213164537870052,0.0290232928464352
"monthly","2014-3-","salesforce",40,849,0.491933086570176,0.058302709796711,0.0211064188082126,0.028875255245702
"monthly","2014-3-","salesforce",41,849,0.497201718581853,0.0579157028184787,0.0208106288085999,0.028673551866571
"monthly","2014-3-","salesforce",42,849,0.502336826467378,0.0575133000467458,0.0205566547740775,0.028462140783384
"monthly","2014-3-","salesforce",43,849,0.50732900495628,0.0570602901978111,0.020282039981232,0.0282244387291738
"monthly","2014-3-","salesforce",44,849,0.512241937963212,0.0566066627336744,0.0199584212149783,0.0279654658817508
"monthly","2014-3-","salesforce",45,849,0.517006703492801,0.0561366052011628,0.0197588087851868,0.0277451727432136
"monthly","2014-3-","salesforce",46,849,0.521668200409265,0.0556430307071957,0.0195354320072326,0.0275120241716261
"monthly","2014-3-","salesforce",47,849,0.526258635885632,0.0551742724985097,0.0193424400500891,0.0272960354279814
"monthly","2014-3-","salesforce",48,849,0.530819912254126,0.0547364364092053,0.0190978665032542,0.0271024057500555
"monthly","2014-3-","salesforce",49,849,0.535173537515571,0.054183778174318,0.0188494577811226,0.0268410578591077
"monthly","2014-3-","salesforce",50,849,0.539457823654549,0.0536522606463422,0.0186492058719768,0.0266240779578596
"monthly","2014-4-","salesforce",2,1062,0.0823164396366416,0.0130784664876914,0.0175821506575107,0.00791567134023115
"monthly","2014-4-","salesforce",3,1062,0.104370099682916,0.0183931464159589,0.020601400241817,0.0100877091764449
"monthly","2014-4-","salesforce",4,1062,0.125727321100874,0.0225553071369704,0.0225559113744834,0.0119599594423257
"monthly","2014-4-","salesforce",5,1062,0.145655451518831,0.0258819285601043,0.0236199642895676,0.0135106653144897
"monthly","2014-4-","salesforce",6,1062,0.16509036297862,0.0292563258637607,0.02411160689737,0.0154149258186272
"monthly","2014-4-","salesforce",7,1062,0.18366379368551,0.0323456697460301,0.0237715105770545,0.0174097059791126
"monthly","2014-4-","salesforce",8,1062,0.200323422264678,0.0346516967826156,0.0236258848465855,0.0189078610801539
"monthly","2014-4-","salesforce",9,1062,0.215554025863399,0.0363074779143464,0.0232637488595284,0.0198347937406753
"monthly","2014-4-","salesforce",10,1062,0.229469653809527,0.0375402380108485,0.0232929769579144,0.0203721273882024
"monthly","2014-4-","salesforce",11,1062,0.242924268100636,0.0386905873835687,0.022917390341492,0.0210425195571767
"monthly","2014-4-","salesforce",12,1062,0.255352267711303,0.0396038558581033,0.0231270509763459,0.0215130855172573
"monthly","2014-4-","salesforce",13,1062,0.267489098047041,0.040554911263991,0.0230823990469041,0.0220815133798659
"monthly","2014-4-","salesforce",14,1062,0.27921908126607,0.0413815592605807,0.0227621683731294,0.0226523840650509
"monthly","2014-4-","salesforce",15,1062,0.290331816001473,0.042020347409425,0.0225014162714168,0.0230128791463384
"monthly","2014-4-","salesforce",16,1062,0.300854228843529,0.0425495943326448,0.0224599941511758,0.0232786345728083
"monthly","2014-4-","salesforce",17,1062,0.311138930423685,0.043121865403481,0.0224134597587292,0.0236956323398248
"monthly","2014-4-","salesforce",18,1062,0.321066707657048,0.0435963698476065,0.022279919158165,0.0240832499478646
"monthly","2014-4-","salesforce",19,1062,0.33054303620601,0.0439250024911434,0.0221553202408016,0.0243856733344818
"monthly","2014-4-","salesforce",20,1062,0.339764669434261,0.044278406012549,0.0220879211594427,0.0247402011038914
"monthly","2014-4-","salesforce",21,1062,0.348739082379707,0.0446072149139737,0.0219574390246075,0.0250842535605652
"monthly","2014-4-","salesforce",22,1062,0.357374352969021,0.0448076896470016,0.0217427956740238,0.0253252194667377
"monthly","2014-4-","salesforce",23,1062,0.365776884165417,0.0449949539108585,0.0215342821408148,0.0255515400717339
"monthly","2014-4-","salesforce",24,1062,0.373877536559176,0.0451544021639913,0.0214726605588325,0.025727500399344
"monthly","2014-4-","salesforce",25,1062,0.381866522853569,0.0452870607380986,0.0211468599432112,0.025899575263079
"monthly","2014-4-","salesforce",26,1062,0.38941456104003,0.0452762944836215,0.0210640643338447,0.02594423073209
"monthly","2014-4-","salesforce",27,1062,0.396819147049402,0.0452841710114153,0.0209796960078346,0.0260371925332074
"monthly","2014-4-","salesforce",28,1062,0.40411865303438,0.0452655845978046,0.0206853269834693,0.0261320507665434
"monthly","2014-4-","salesforce",29,1062,0.411225143794382,0.0452654552191059,0.0205132607209662,0.0262387867107828
"monthly","2014-4-","salesforce",30,1062,0.418104165875791,0.0452418993342177,0.0204521712238282,0.0263558012162829
"monthly","2014-4-","salesforce",31,1062,0.424922014615403,0.045224217352463,0.0202009975064097,0.0264893779942779
"monthly","2014-4-","salesforce",32,1062,0.431546068314444,0.0451709587348082,0.0199999248212319,0.0266052484522698
"monthly","2014-4-","salesforce",33,1062,0.438040175320601,0.0450964201275974,0.019734700503359,0.0267271756311845
"monthly","2014-4-","salesforce",34,1062,0.444371106939063,0.0450037341085632,0.0194929656510845,0.0268361798836358
"monthly","2014-4-","salesforce",35,1062,0.450538692166749,0.04488064061012,0.019270242398212,0.0269222020825447
"monthly","2014-4-","salesforce",36,1062,0.456486764987981,0.0446932344725922,0.01912928854759,0.0269668315453845
"monthly","2014-4-","salesforce",37,1062,0.462309831647024,0.0445235468056327,0.0190585217279155,0.0270110557069127
"monthly","2014-4-","salesforce",38,1062,0.468094684518359,0.0443745531478892,0.0188498560981605,0.0270900884197754
"monthly","2014-4-","salesforce",39,1062,0.47366685483762,0.0441404941174329,0.0186593045485154,0.027077190976868
"monthly","2014-4-","salesforce",40,1062,0.479094705682901,0.0438851522894633,0.0185037929031561,0.0270792658450984
"monthly","2014-4-","salesforce",41,1062,0.484447225903009,0.0436122609793107,0.0182196331541194,0.0270709504912528
"monthly","2014-4-","salesforce",42,1062,0.489578205547985,0.0432641038976507,0.0180500101387926,0.0269942996576314
"monthly","2014-4-","salesforce",43,1062,0.494578107574416,0.0429110924853066,0.0179532274772997,0.0269050030018824
"monthly","2014-4-","salesforce",44,1062,0.499444943777806,0.0425428975572775,0.0179137303310175,0.026792657142453
"monthly","2014-4-","salesforce",45,1062,0.504186873853944,0.0421271111531,0.0178136550497696,0.0266495024348006
"monthly","2014-4-","salesforce",46,1062,0.50885227519433,0.0417105105001884,0.0176737751079175,0.0265014646791595
"monthly","2014-4-","salesforce",47,1062,0.513424847913482,0.0413103418595719,0.0176000823753953,0.026351224798986
"monthly","2014-4-","salesforce",48,1062,0.517874181145056,0.040892536618271,0.0175758886114211,0.0261741987935289
"monthly","2014-4-","salesforce",49,1062,0.522326170660981,0.0405626719894288,0.0175649015715663,0.0260742120249773
"monthly","2014-4-","salesforce",50,1062,0.526654307506178,0.0401927668731182,0.0175435249253803,0.0259459418199466
"monthly","2014-5-","salesforce",2,886,0.0804970176125975,0.0153537566430409,0.0172456978984733,0.0126626877253846
"monthly","2014-5-","salesforce",3,886,0.101406649676865,0.017880631512048,0.0162229248057171,0.0132645229436488
"monthly","2014-5-","salesforce",4,886,0.122237406920005,0.0200143253555098,0.0151428786820969,0.0134829848078316
"monthly","2014-5-","salesforce",5,886,0.141834351403623,0.0225171226725662,0.0154376650747313,0.0143385887650128
"monthly","2014-5-","salesforce",6,886,0.159354861011357,0.0239644228899731,0.0155694451866434,0.0141146109948506
"monthly","2014-5-","salesforce",7,886,0.176274486534462,0.0257205050070442,0.0158877385010835,0.0142081189628047
"monthly","2014-5-","salesforce",8,886,0.1920031406166,0.0275141708438523,0.0168163703100298,0.0144758764533848
"monthly","2014-5-","salesforce",9,886,0.20736586662091,0.0295631411401088,0.0175842246931613,0.0153309703833977
"monthly","2014-5-","salesforce",10,886,0.22229030571546,0.031500626033857,0.0176156688361346,0.0162417291262759
"monthly","2014-5-","salesforce",11,886,0.2362313691158,0.0329759017633134,0.0173067732890316,0.0167669642370177
"monthly","2014-5-","salesforce",12,886,0.249434707805088,0.0344152086103483,0.0173647930309161,0.0173665152101647
"monthly","2014-5-","salesforce",13,886,0.26210986555315,0.0358094252147502,0.0174658683478799,0.0180783386299393
"monthly","2014-5-","salesforce",14,886,0.274200733668775,0.0371334991996882,0.0178285130993772,0.0188535804410745
"monthly","2014-5-","salesforce",15,886,0.286077863529504,0.0384441919194484,0.0177602240118365,0.0197474351088117
"monthly","2014-5-","salesforce",16,886,0.297200453752542,0.0394703228998257,0.0178338353074581,0.0203852214215184
"monthly","2014-5-","salesforce",17,886,0.307595573226542,0.0401573539138549,0.0179730904787392,0.0206874319640381
"monthly","2014-5-","salesforce",18,886,0.317646374839727,0.0408416182820519,0.0182025358771616,0.0210580829155514
"monthly","2014-5-","salesforce",19,886,0.327322104364974,0.0414570300507201,0.0184382487879607,0.0214151298234227
"monthly","2014-5-","salesforce",20,886,0.336840820339504,0.0420966432515066,0.0184979767702606,0.0218255037477555
"monthly","2014-5-","salesforce",21,886,0.346070343717457,0.0426785906024224,0.018550896876538,0.0222511785979491
"monthly","2014-5-","salesforce",22,886,0.354958276946525,0.043198859850242,0.0186974096519943,0.0226012826154829
"monthly","2014-5-","salesforce",23,886,0.363624717298258,0.0436524059799367,0.0186769797254968,0.0229250536664665
"monthly","2014-5-","salesforce",24,886,0.372118389814671,0.0441098442209231,0.0186015170084338,0.0233054100862769
"monthly","2014-5-","salesforce",25,886,0.380325158624089,0.0444955315708523,0.0185475564003408,0.0236134131356541
"monthly","2014-5-","salesforce",26,886,0.388216182723467,0.0447561533092732,0.0184745502638227,0.0238418558081023
"monthly","2014-5-","salesforce",27,886,0.395878633615898,0.0449507849897084,0.0183836556337502,0.0240455561730716
"monthly","2014-5-","salesforce",28,886,0.40312059804702,0.0449801181792335,0.0184244453297175,0.0240748948381664
"monthly","2014-5-","salesforce",29,886,0.41019463786522,0.0449970314642806,0.0184701204231128,0.0241159701331619
"monthly","2014-5-","salesforce",30,886,0.41720479217893,0.0450099505979144,0.0182955802941245,0.0241927817949055
"monthly","2014-5-","salesforce",31,886,0.424085611347519,0.0450418129529019,0.0181432112387245,0.0243199786744468
"monthly","2014-5-","salesforce",32,886,0.430686016609763,0.0449650169460718,0.0180228967513975,0.0243349412348378
"monthly","2014-5-","salesforce",33,886,0.437097572288594,0.0448472230945025,0.0179310248521264,0.0243243556326035
"monthly","2014-5-","salesforce",34,886,0.443416662828365,0.0447079984025725,0.0176905195585206,0.0243158465205515
"monthly","2014-5-","salesforce",35,886,0.449539870332895,0.0445095056239991,0.0174657484864042,0.0242539758394091
"monthly","2014-5-","salesforce",36,886,0.455483652312946,0.044293215043183,0.0173497044900549,0.0241645921345301
"monthly","2014-5-","salesforce",37,886,0.461281350194333,0.0440501151146135,0.0172279185798976,0.0240652805860812
"monthly","2014-5-","salesforce",38,886,0.466977847044564,0.0438243735062019,0.0171339965148466,0.0239891904380427
"monthly","2014-5-","salesforce",39,886,0.472586666204382,0.0436165581405428,0.0170398155383683,0.023932782029921
"monthly","2014-5-","salesforce",40,886,0.478059188410226,0.0434011704963671,0.0169936273683494,0.023870583498404
"monthly","2014-5-","salesforce",41,886,0.483449909010154,0.0432142010430612,0.0169768107490106,0.0238351552698676
"monthly","2014-5-","salesforce",42,886,0.488774782771771,0.0430453592374191,0.0169226181235307,0.0238323512949502
"monthly","2014-5-","salesforce",43,886,0.494076487983599,0.042902662050817,0.0167538615567088,0.0238550538827759
"monthly","2014-5-","salesforce",44,886,0.499261144776373,0.0427736936940688,0.0166788356999406,0.0238912568882526
"monthly","2014-5-","salesforce",45,886,0.504291833360979,0.0426447322401893,0.016757355344118,0.0239247315946641
"monthly","2014-5-","salesforce",46,886,0.509200488169132,0.0424811624079546,0.0168187118422828,0.02395035823088
