"","b","X","N"
"b2337",-0.670385809547564,36,583
"b2338",-0.668710579175637,37,583
"b2339",-0.666988426711075,38,583
"b2340",-0.665280528390409,39,583
"b2341",-0.663571152795561,40,583
"b2342",-0.661855560747729,41,583
"b2343",-0.660123217552432,42,583
"b2344",-0.658344785002048,43,583
"b2345",-0.656556130542602,44,583
"b2346",-0.654774282073887,45,583
"b2347",-0.653020434524519,46,583
"b2348",-0.651272399001555,47,583
"b2349",-0.649534210464617,48,583
"b2350",-0.647766263934724,49,583
"b2351",-0.645989640320684,50,583
"b2352",-0.760095836136218,2,931
"b2353",-0.750910995013437,3,931
"b2354",-0.745086596674582,4,931
"b2355",-0.741581648129005,5,931
"b2356",-0.738176314105471,6,931
"b2357",-0.734973584296231,7,931
"b2358",-0.731700359622669,8,931
"b2359",-0.728683665207003,9,931
"b2360",-0.726012641835601,10,931
"b2361",-0.723441364033257,11,931
"b2362",-0.721053536207203,12,931
"b2363",-0.718797862183418,13,931
"b2364",-0.716621211781168,14,931
"b2365",-0.714470613557021,15,931
"b2366",-0.712424884340558,16,931
"b2367",-0.71044167122628,17,931
"b2368",-0.708491336709656,18,931
"b2369",-0.70666902946043,19,931
"b2370",-0.70491345775058,20,931
"b2371",-0.703208326905912,21,931
"b2372",-0.701525754096003,22,931
"b2373",-0.699867803611787,23,931
"b2374",-0.698249372801226,24,931
"b2375",-0.696666580294822,25,931
"b2376",-0.69508781772027,26,931
"b2377",-0.693554903193625,27,931
"b2378",-0.692050860378228,28,931
"b2379",-0.690594466495161,29,931
"b2380",-0.689165433500123,30,931
"b2381",-0.687769806026573,31,931
"b2382",-0.686401450507499,32,931
"b2383",-0.685088823112305,33,931
"b2384",-0.683804701420726,34,931
"b2385",-0.682517303942456,35,931
"b2386",-0.681256183608842,36,931
"b2387",-0.679999590219845,37,931
"b2388",-0.678774364208024,38,931
"b2389",-0.677542739295572,39,931
"b2390",-0.676338175566098,40,931
"b2391",-0.67513519702862,41,931
"b2392",-0.673924171498375,42,931
"b2393",-0.672725585866377,43,931
"b2394",-0.67152624198834,44,931
"b2395",-0.670330888797322,45,931
"b2396",-0.669161707426563,46,931
"b2397",-0.66799178569316,47,931
"b2398",-0.66682979862353,48,931
"b2399",-0.66566725565788,49,931
"b2400",-0.664502147100779,50,931
"b2401",-0.785608529026806,2,893
"b2402",-0.773651956146037,3,893
"b2403",-0.765899933805995,4,893
"b2404",-0.76008595577431,5,893
"b2405",-0.755010861668503,6,893
"b2406",-0.75075975355314,7,893
"b2407",-0.746936696895948,8,893
"b2408",-0.743549548219784,9,893
"b2409",-0.740585517358031,10,893
"b2410",-0.737883280823266,11,893
"b2411",-0.735274527029179,12,893
"b2412",-0.732949186567149,13,893
"b2413",-0.730643126095895,14,893
"b2414",-0.728390254089715,15,893
"b2415",-0.72619684190176,16,893
"b2416",-0.724096054459421,17,893
"b2417",-0.72201365149503,18,893
"b2418",-0.719989208247528,19,893
"b2419",-0.718003170314137,20,893
"b2420",-0.716127013674468,21,893
"b2421",-0.714239482370704,22,893
"b2422",-0.712405413668027,23,893
"b2423",-0.710647816158304,24,893
"b2424",-0.708917267144509,25,893
"b2425",-0.707254831812326,26,893
"b2426",-0.705656136482869,27,893
"b2427",-0.704111711255127,28,893
"b2428",-0.702589918693052,29,893
"b2429",-0.701102493836265,30,893
"b2430",-0.699665268414663,31,893
"b2431",-0.698260251933896,32,893
"b2432",-0.696853307036643,33,893
"b2433",-0.695448519883151,34,893
"b2434",-0.694076595126293,35,893
"b2435",-0.692740494367197,36,893
"b2436",-0.691422166786165,37,893
"b2437",-0.690133056712543,38,893
"b2438",-0.688834316606624,39,893
"b2439",-0.687499099704459,40,893
"b2440",-0.686197572881544,41,893
"b2441",-0.684917900936702,42,893
"b2442",-0.683657107195016,43,893
"b2443",-0.68241690695798,44,893
"b2444",-0.681198976040867,45,893
"b2445",-0.680000851793821,46,893
"b2446",-0.678803695424203,47,893
"b2447",-0.677582225018129,48,893
"b2448",-0.676369999103284,49,893
"b2449",-0.675162151893954,50,893
"b2450",-0.800169811244186,2,927
"b2451",-0.784791178701918,3,927
"b2452",-0.775806380943355,4,927
"b2453",-0.768398672652569,5,927
"b2454",-0.761987018192726,6,927
"b2455",-0.756572606653861,7,927
"b2456",-0.751881867322812,8,927
"b2457",-0.74770400649791,9,927
"b2458",-0.743990257146009,10,927
"b2459",-0.740677189661338,11,927
"b2460",-0.73761242351843,12,927
"b2461",-0.734759269268056,13,927
"b2462",-0.732073037061728,14,927
"b2463",-0.729479904840273,15,927
"b2464",-0.726996370559099,16,927
"b2465",-0.724605655435389,17,927
"b2466",-0.72227819627898,18,927
"b2467",-0.720029492216179,19,927
"b2468",-0.717855417108905,20,927
"b2469",-0.715684597851793,21,927
"b2470",-0.713601576699958,22,927
"b2471",-0.711582546141862,23,927
"b2472",-0.709646198939981,24,927
"b2473",-0.707752927473277,25,927
"b2474",-0.705874650203252,26,927
"b2475",-0.704039287523813,27,927
"b2476",-0.702244410833234,28,927
"b2477",-0.70050661376891,29,927
"b2478",-0.69878825616032,30,927
"b2479",-0.697085755925487,31,927
"b2480",-0.695430616951995,32,927
"b2481",-0.69378701277521,33,927
"b2482",-0.692213354174252,34,927
"b2483",-0.690649576976649,35,927
"b2484",-0.68907559982659,36,927
"b2485",-0.687515706723959,37,927
"b2486",-0.685973475717059,38,927
"b2487",-0.684463960932303,39,927
"b2488",-0.682963918033429,40,927
"b2489",-0.681477206106289,41,927
"b2490",-0.68003681381132,42,927
"b2491",-0.678624388601977,43,927
"b2492",-0.67721987350652,44,927
"b2493",-0.675830907146375,45,927
"b2494",-0.674466525582388,46,927
"b2495",-0.673099516712945,47,927
"b2496",-0.671729711551621,48,927
"b2497",-0.670406190098917,49,927
"b2498",-0.669096877061782,50,927
"b2499",-0.779302697423409,2,803
"b2500",-0.767016499717692,3,803
"b2501",-0.757842378268264,4,803
"b2502",-0.749843953409896,5,803
"b2503",-0.744077102954127,6,803
"b2504",-0.738717367451632,7,803
"b2505",-0.733948394772948,8,803
"b2506",-0.729746677656055,9,803
"b2507",-0.72598269184128,10,803
"b2508",-0.72242933358573,11,803
"b2509",-0.719123309843742,12,803
"b2510",-0.716045756684397,13,803
"b2511",-0.713262221997972,14,803
"b2512",-0.710576931677884,15,803
"b2513",-0.708058422941693,16,803
"b2514",-0.705672909592682,17,803
"b2515",-0.703356073615122,18,803
"b2516",-0.701187985487237,19,803
"b2517",-0.699080438153169,20,803
"b2518",-0.697033562581538,21,803
"b2519",-0.695018551348471,22,803
"b2520",-0.692987215420675,23,803
"b2521",-0.691075321395167,24,803
"b2522",-0.689195538938831,25,803
"b2523",-0.687379341357829,26,803
"b2524",-0.685582104537819,27,803
"b2525",-0.683836692354924,28,803
"b2526",-0.682109550627214,29,803
"b2527",-0.680463631216724,30,803
"b2528",-0.678839441392824,31,803
"b2529",-0.677274494458315,32,803
"b2530",-0.675750051470516,33,803
"b2531",-0.674255692763139,34,803
"b2532",-0.672781129201277,35,803
"b2533",-0.67135125829735,36,803
"b2534",-0.66992177265767,37,803
"b2535",-0.668505813550653,38,803
"b2536",-0.667082674577458,39,803
"b2537",-0.665670275999601,40,803
"b2538",-0.664268504724391,41,803
"b2539",-0.662885459730123,42,803
"b2540",-0.66154055887041,43,803
"b2541",-0.660214237462071,44,803
"b2542",-0.658880528279947,45,803
"b2543",-0.657542962027643,46,803
"b2544",-0.656206445463983,47,803
"b2545",-0.654906468886159,48,803
"b2546",-0.653630884222873,49,803
"b2547",-0.652334675446671,50,803
"b2548",-0.810924788421051,2,730
"b2549",-0.794374598239929,3,730
"b2550",-0.782418557834625,4,730
"b2551",-0.773343202853765,5,730
"b2552",-0.766525780084937,6,730
"b2553",-0.760798102251122,7,730
"b2554",-0.755757832658815,8,730
"b2555",-0.751488752562389,9,730
"b2556",-0.74772364920112,10,730
"b2557",-0.744391377109787,11,730
"b2558",-0.741258511732821,12,730
"b2559",-0.738252649698537,13,730
"b2560",-0.735270571183066,14,730
"b2561",-0.732405299886474,15,730
"b2562",-0.729662536242225,16,730
"b2563",-0.727037157743248,17,730
"b2564",-0.724464796477539,18,730
"b2565",-0.721888371927474,19,730
"b2566",-0.719379262291134,20,730
"b2567",-0.716982804178528,21,730
"b2568",-0.714730720063382,22,730
"b2569",-0.712568421859909,23,730
"b2570",-0.710445121100815,24,730
"b2571",-0.708422969873577,25,730
"b2572",-0.706431091093445,26,730
"b2573",-0.704497115752687,27,730
"b2574",-0.702609589261562,28,730
"b2575",-0.700753208914961,29,730
"b2576",-0.698928960625592,30,730
"b2577",-0.697113440154667,31,730
"b2578",-0.695304896068384,32,730
"b2579",-0.693510857646719,33,730
"b2580",-0.691733377002719,34,730
"b2581",-0.689959125666335,35,730
"b2582",-0.688236433058288,36,730
"b2583",-0.686584104516901,37,730
"b2584",-0.684968687241145,38,730
"b2585",-0.683374628088121,39,730
"b2586",-0.681772965437582,40,730
"b2587",-0.680152944412683,41,730
"b2588",-0.678562807389185,42,730
"b2589",-0.676935660186348,43,730
"b2590",-0.675303367406844,44,730
"b2591",-0.673677577806237,45,730
"b2592",-0.672045516533339,46,730
"b2593",-0.670409198741075,47,730
"b2594",-0.668799376179235,48,730
"b2595",-0.667197838414719,49,730
"b2596",-0.665617962830993,50,730
"b2597",-0.818348279233871,2,799
"b2598",-0.799607878812089,3,799
"b2599",-0.786581014554902,4,799
"b2600",-0.777068523675934,5,799
"b2601",-0.769086244398021,6,799
"b2602",-0.762516177585449,7,799
"b2603",-0.756952873498675,8,799
"b2604",-0.751900613709409,9,799
"b2605",-0.747523653602405,10,799
"b2606",-0.743778462336363,11,799
"b2607",-0.740245247146548,12,799
"b2608",-0.736988103560503,13,799
"b2609",-0.733924489058778,14,799
"b2610",-0.73104900492588,15,799
"b2611",-0.728278518644192,16,799
"b2612",-0.725571878239592,17,799
"b2613",-0.722939486933623,18,799
"b2614",-0.720401753009265,19,799
"b2615",-0.717981820109975,20,799
"b2616",-0.715636691839364,21,799
"b2617",-0.713302996289638,22,799
"b2618",-0.710976798613866,23,799
"b2619",-0.708791857097245,24,799
"b2620",-0.706654388353317,25,799
"b2621",-0.704570376102044,26,799
"b2622",-0.702543957501639,27,799
"b2623",-0.700616872171111,28,799
"b2624",-0.698723085484455,29,799
"b2625",-0.696867093484999,30,799
"b2626",-0.695043392320294,31,799
"b2627",-0.693212043948448,32,799
"b2628",-0.691456016306999,33,799
"b2629",-0.689723389346618,34,799
"b2630",-0.688036710883618,35,799
"b2631",-0.686380548850798,36,799
"b2632",-0.684738310782664,37,799
"b2633",-0.683123612739071,38,799
"b2634",-0.681513025457555,39,799
"b2635",-0.679946190530585,40,799
"b2636",-0.678393760808523,41,799
"b2637",-0.676854037912165,42,799
"b2638",-0.675316909420784,43,799
"b2639",-0.673788886096819,44,799
"b2640",-0.672266436334046,45,799
"b2641",-0.670746851672183,46,799
"b2642",-0.669246172654324,47,799
"b2643",-0.667773951838755,48,799
"b2644",-0.666286517772933,49,799
"b2645",-0.664836414036939,50,799
"b2646",-0.781066622215682,2,743
"b2647",-0.766253472241293,3,743
"b2648",-0.757379814499756,4,743
"b2649",-0.750129133739983,5,743
"b2650",-0.74384443650479,6,743
"b2651",-0.738624934164868,7,743
"b2652",-0.733989797114583,8,743
"b2653",-0.730047021938038,9,743
"b2654",-0.726617681990687,10,743
"b2655",-0.723665952585881,11,743
"b2656",-0.721051429925264,12,743
"b2657",-0.718512098322995,13,743
"b2658",-0.716226731357033,14,743
"b2659",-0.71396574792241,15,743
"b2660",-0.711692650297126,16,743
"b2661",-0.709557169943157,17,743
"b2662",-0.707461729384882,18,743
"b2663",-0.705461909026466,19,743
"b2664",-0.703520451183799,20,743
"b2665",-0.70161442090195,21,743
"b2666",-0.699741366914431,22,743
"b2667",-0.698038463954675,23,743
"b2668",-0.696350247211867,24,743
"b2669",-0.694705695713588,25,743
"b2670",-0.693089780719514,26,743
"b2671",-0.691506766434236,27,743
"b2672",-0.689962078442366,28,743
"b2673",-0.688411173139268,29,743
"b2674",-0.686831467816458,30,743
"b2675",-0.685263845022158,31,743
"b2676",-0.683705181620819,32,743
"b2677",-0.682202653005455,33,743
"b2678",-0.680712066907102,34,743
"b2679",-0.679240414063179,35,743
"b2680",-0.677778377756416,36,743
"b2681",-0.676335317953033,37,743
"b2682",-0.674896814918224,38,743
"b2683",-0.673472043547854,39,743
"b2684",-0.672110175655897,40,743
"b2685",-0.670753223346556,41,743
"b2686",-0.669353017895114,42,743
"b2687",-0.667945161908052,43,743
"b2688",-0.666533096287261,44,743
"b2689",-0.665117082086151,45,743
"b2690",-0.663718838403008,46,743
"b2691",-0.662312428857695,47,743
"b2692",-0.660937433749344,48,743
"b2693",-0.659545209503852,49,743
"b2694",-0.65816678244205,50,743
"b2695",-0.770147208198814,2,750
"b2696",-0.755492703638228,3,750
"b2697",-0.746524220260952,4,750
"b2698",-0.739083811322148,5,750
"b2699",-0.733599666505721,6,750
"b2700",-0.729220323875433,7,750
"b2701",-0.725909644842097,8,750
"b2702",-0.723184038533162,9,750
"b2703",-0.720858845773478,10,750
"b2704",-0.718516213004061,11,750
"b2705",-0.71617595169214,12,750
"b2706",-0.714029233754495,13,750
"b2707",-0.711826075715817,14,750
"b2708",-0.709619723404471,15,750
"b2709",-0.707463483889614,16,750
"b2710",-0.705381087730297,17,750
"b2711",-0.703364023576119,18,750
"b2712",-0.701408074956904,19,750
"b2713",-0.699519811700456,20,750
"b2714",-0.697632440734458,21,750
"b2715",-0.695766179176391,22,750
"b2716",-0.693957607050207,23,750
"b2717",-0.692246628060076,24,750
"b2718",-0.69058333755208,25,750
"b2719",-0.68899237982597,26,750
"b2720",-0.687381383223842,27,750
"b2721",-0.685788569986415,28,750
"b2722",-0.684197289866084,29,750
"b2723",-0.682550200696575,30,750
"b2724",-0.680967539265937,31,750
"b2725",-0.679447775443343,32,750
"b2726",-0.67792159245872,33,750
"b2727",-0.676383920608276,34,750
"b2728",-0.674863673961196,35,750
"b2729",-0.673369596397086,36,750
"b2730",-0.671918523505351,37,750
"b2731",-0.670510089634976,38,750
"b2732",-0.669101048642131,39,750
"b2733",-0.667693656857606,40,750
"b2734",-0.666308031003699,41,750
"b2735",-0.664935390463779,42,750
"b2736",-0.663576645372336,43,750
"b2737",-0.662195106620163,44,750
"b2738",-0.660825624881003,45,750
"b2739",-0.659452512431026,46,750
"b2740",-0.658064298621626,47,750
"b2741",-0.656661132080129,48,750
"b2742",-0.655229787249042,49,750
"b2743",-0.653781400891961,50,750
"b2744",-0.768598928638607,2,748
"b2745",-0.761888445302232,3,748
"b2746",-0.756323983168639,4,748
"b2747",-0.751307875191221,5,748
"b2748",-0.747048425639478,6,748
"b2749",-0.743316859065931,7,748
"b2750",-0.739502979506166,8,748
"b2751",-0.736069477245144,9,748
"b2752",-0.732864179196016,10,748
"b2753",-0.72985731284318,11,748
"b2754",-0.727121938373633,12,748
"b2755",-0.724603606383459,13,748
"b2756",-0.722253699918101,14,748
"b2757",-0.719964935583594,15,748
"b2758",-0.717713924754533,16,748
"b2759",-0.715537165478892,17,748
"b2760",-0.713475458401305,18,748
"b2761",-0.711436775356272,19,748
"b2762",-0.709437836058322,20,748
"b2763",-0.707467101841056,21,748
"b2764",-0.705544536147521,22,748
"b2765",-0.703629265192297,23,748
"b2766",-0.701753021724465,24,748
"b2767",-0.699988348296599,25,748
"b2768",-0.69826758706468,26,748
"b2769",-0.696567259300007,27,748
"b2770",-0.694932665989218,28,748
"b2771",-0.693337385376105,29,748
"b2772",-0.691779459819769,30,748
"b2773",-0.690210917446777,31,748
"b2774",-0.688655723772785,32,748
"b2775",-0.687147073734638,33,748
"b2776",-0.685662052879144,34,748
"b2777",-0.684173747935054,35,748
"b2778",-0.682696105583562,36,748
"b2779",-0.681215428645475,37,748
"b2780",-0.679755988163985,38,748
"b2781",-0.678309044962933,39,748
"b2782",-0.67687943280239,40,748
"b2783",-0.675413924765846,41,748
"b2784",-0.673897716538348,42,748
"b2785",-0.672399761918456,43,748
"b2786",-0.670954172470986,44,748
"b2787",-0.669484086194242,45,748
"b2788",-0.668017604685563,46,748
"b2789",-0.666551627941957,47,748
"b2790",-0.66508806601987,48,748
"b2791",-0.663619563975162,49,748
"b2792",-0.662158133731749,50,748
"b2793",-0.77805996516671,2,871
"b2794",-0.765680607813048,3,871
"b2795",-0.758471791923321,4,871
"b2796",-0.752095839302151,5,871
"b2797",-0.746366709701543,6,871
"b2798",-0.742054387409774,7,871
"b2799",-0.738102378767225,8,871
"b2800",-0.734304006755151,9,871
"b2801",-0.730730627976618,10,871
"b2802",-0.727537720703398,11,871
"b2803",-0.7245457936998,12,871
"b2804",-0.721743532527891,13,871
"b2805",-0.71907460233744,14,871
"b2806",-0.716592206687183,15,871
"b2807",-0.714237256283094,16,871
"b2808",-0.712049808193515,17,871
"b2809",-0.710053216390428,18,871
"b2810",-0.708167049738424,19,871
"b2811",-0.706315887565503,20,871
"b2812",-0.704548052565108,21,871
"b2813",-0.702846054031256,22,871
"b2814",-0.701190300512602,23,871
"b2815",-0.699567925359588,24,871
"b2816",-0.697935208301155,25,871
"b2817",-0.696302668665919,26,871
"b2818",-0.694695305450167,27,871
"b2819",-0.693159235352739,28,871
"b2820",-0.691675214031084,29,871
"b2821",-0.690220906448789,30,871
"b2822",-0.68877474469312,31,871
"b2823",-0.687405062249175,32,871
"b2824",-0.686076643775307,33,871
"b2825",-0.684794379743885,34,871
"b2826",-0.683526047793399,35,871
"b2827",-0.68227340604099,36,871
"b2828",-0.681060028802409,37,871
"b2829",-0.679858978133982,38,871
"b2830",-0.678622856765857,39,871
"b2831",-0.677378937006428,40,871
"b2832",-0.67615047117873,41,871
"b2833",-0.674952298304209,42,871
"b2834",-0.673761031522246,43,871
"b2835",-0.672554975507867,44,871
"b2836",-0.671357365707374,45,871
"b2837",-0.670172223586588,46,871
"b2838",-0.668955485351639,47,871
"b2839",-0.667762835212516,48,871
"b2840",-0.666560614941621,49,871
"b2841",-0.665381420817851,50,871
"b2842",-0.781800102502747,2,970
"b2843",-0.773472480083052,3,970
"b2844",-0.766689129709093,4,970
"b2845",-0.760401284327034,5,970
"b2846",-0.7547461379879,6,970
"b2847",-0.750087041449376,7,970
"b2848",-0.74623262478031,8,970
"b2849",-0.74305884136043,9,970
"b2850",-0.740162052476859,10,970
"b2851",-0.737444544487012,11,970
"b2852",-0.734858337441785,12,970
"b2853",-0.732395377771154,13,970
"b2854",-0.729927843801005,14,970
"b2855",-0.727537157148536,15,970
"b2856",-0.725336108041295,16,970
"b2857",-0.723168198916184,17,970
"b2858",-0.721031536551566,18,970
"b2859",-0.718946402305309,19,970
"b2860",-0.716930950800014,20,970
"b2861",-0.714948798181309,21,970
"b2862",-0.712979217714471,22,970
"b2863",-0.711003999420164,23,970
"b2864",-0.709057481584698,24,970
"b2865",-0.707151918633901,25,970
"b2866",-0.70529455899058,26,970
"b2867",-0.703481466578991,27,970
"b2868",-0.701695125922464,28,970
"b2869",-0.699936111483821,29,970
"b2870",-0.698216290869466,30,970
"b2871",-0.69652273454684,31,970
"b2872",-0.694844621776221,32,970
"b2873",-0.693216727453938,33,970
"b2874",-0.691639985301513,34,970
"b2875",-0.690111379777358,35,970
"b2876",-0.688629597115354,36,970
"b2877",-0.6871537556187,37,970
"b2878",-0.685682715211324,38,970
"b2879",-0.684218084080854,39,970
"b2880",-0.68278736147299,40,970
"b2881",-0.681361669480672,41,970
"b2882",-0.679973952914757,42,970
"b2883",-0.67861208988687,43,970
"b2884",-0.677254914685741,44,970
"b2885",-0.675936818937166,45,970
"b2886",-0.674616527509813,46,970
"b2887",-0.673316428651866,47,970
"b2888",-0.672014615672711,48,970
"b2889",-0.670746090378472,49,970
"b2890",-0.669471176344979,50,970
"b2891",-0.780531460626423,2,1094
"b2892",-0.768042240789373,3,1094
"b2893",-0.760060096097917,4,1094
"b2894",-0.753300391653022,5,1094
"b2895",-0.747464804271605,6,1094
"b2896",-0.742221137921121,7,1094
"b2897",-0.73764821790277,8,1094
"b2898",-0.733611016165416,9,1094
"b2899",-0.730062708394558,10,1094
"b2900",-0.727031746295863,11,1094
"b2901",-0.724174140453233,12,1094
"b2902",-0.721441743050858,13,1094
"b2903",-0.718901705229566,14,1094
"b2904",-0.71651488104885,15,1094
"b2905",-0.714275336327994,16,1094
"b2906",-0.712203275759146,17,1094
"b2907",-0.710227100929153,18,1094
"b2908",-0.708312301923643,19,1094
"b2909",-0.706456103112282,20,1094
"b2910",-0.704702492348679,21,1094
"b2911",-0.702997542345624,22,1094
"b2912",-0.701350939944517,23,1094
"b2913",-0.699738728934082,24,1094
"b2914",-0.698167954317469,25,1094
"b2915",-0.696632325803677,26,1094
"b2916",-0.695084918023781,27,1094
"b2917",-0.693542488389471,28,1094
"b2918",-0.692025125336827,29,1094
"b2919",-0.69052973770216,30,1094
"b2920",-0.689075927215185,31,1094
"b2921",-0.687659492473432,32,1094
"b2922",-0.686261978113552,33,1094
"b2923",-0.684891825986613,34,1094
"b2924",-0.683523670778277,35,1094
"b2925",-0.682169919196251,36,1094
"b2926",-0.680826858637879,37,1094
"b2927",-0.67949453086146,38,1094
"b2928",-0.678149862421044,39,1094
"b2929",-0.67684577170981,40,1094
"b2930",-0.675528126647102,41,1094
"b2931",-0.674223824964238,42,1094
"b2932",-0.672919531061792,43,1094
"b2933",-0.671619456965787,44,1094
"b2934",-0.670339614392252,45,1094
"b2935",-0.669058582344578,46,1094
"b2936",-0.667811330928631,47,1094
"b2937",-0.666587408273577,48,1094
"b2938",-0.665398005519927,49,1094
"b2939",-0.664247341050704,50,1094
"b2940",-0.773016482488403,2,1808
"b2941",-0.762338434443477,3,1808
"b2942",-0.750478663204483,4,1808
"b2943",-0.740148340907109,5,1808
"b2944",-0.731816022326651,6,1808
"b2945",-0.724579750876097,7,1808
"b2946",-0.718280019206722,8,1808
"b2947",-0.713090518592852,9,1808
"b2948",-0.708372017321238,10,1808
"b2949",-0.703754475534612,11,1808
"b2950",-0.699457365695152,12,1808
"b2951",-0.695291798162295,13,1808
"b2952",-0.69142465775822,14,1808
"b2953",-0.687830019240325,15,1808
"b2954",-0.684476326225174,16,1808
"b2955",-0.681485731015537,17,1808
"b2956",-0.678692762865095,18,1808
"b2957",-0.676105982576593,19,1808
"b2958",-0.67358434408742,20,1808
"b2959",-0.671355919037021,21,1808
"b2960",-0.669279858920701,22,1808
"b2961",-0.667255298831176,23,1808
"b2962",-0.665360972757907,24,1808
"b2963",-0.663622756152756,25,1808
"b2964",-0.661889491644046,26,1808
"b2965",-0.66017519236404,27,1808
"b2966",-0.658562964852185,28,1808
"b2967",-0.657085029631139,29,1808
"b2968",-0.655699459591759,30,1808
"b2969",-0.654332653280541,31,1808
"b2970",-0.653055795323331,32,1808
"b2971",-0.651855556918724,33,1808
"b2972",-0.650692555538801,34,1808
"b2973",-0.649534255283938,35,1808
"b2974",-0.648489619967918,36,1808
"b2975",-0.64747255298428,37,1808
"b2976",-0.646544896509953,38,1808
"b2977",-0.645664355019929,39,1808
"b2978",-0.644861333365034,40,1808
"b2979",-0.644089396164444,41,1808
"b2980",-0.643351620762739,42,1808
"b2981",-0.642690108304213,43,1808
"b2982",-0.642050661347728,44,1808
"b2983",-0.641506825567023,45,1808
"b2984",-0.640967738388014,46,1808
"b2985",-0.640480633567381,47,1808
"b2986",-0.640039236276209,48,1808
"b2987",-0.639661489458127,49,1808
"b2988",-0.639271854821518,50,1808
"b2989",-0.781771454988325,2,1516
"b2990",-0.762591959015122,3,1516
"b2991",-0.74920973643579,4,1516
"b2992",-0.739686279978717,5,1516
"b2993",-0.731980069753787,6,1516
"b2994",-0.72591541027705,7,1516
"b2995",-0.720301365080267,8,1516
"b2996",-0.715193086789667,9,1516
"b2997",-0.710843063033869,10,1516
"b2998",-0.706784022032268,11,1516
"b2999",-0.702886709279546,12,1516
"b3000",-0.6993958150772,13,1516
"b3001",-0.696279432386941,14,1516
"b3002",-0.693315638625618,15,1516
"b3003",-0.690500104875996,16,1516
"b3004",-0.687720902885551,17,1516
"b3005",-0.685073305338187,18,1516
"b3006",-0.682716399757454,19,1516
"b3007",-0.680485844911373,20,1516
"b3008",-0.678381924810658,21,1516
"b3009",-0.676373778812986,22,1516
"b3010",-0.67445875588099,23,1516
"b3011",-0.672650539937672,24,1516
"b3012",-0.670925176039479,25,1516
"b3013",-0.669335471104004,26,1516
"b3014",-0.667825464886603,27,1516
"b3015",-0.666389643828009,28,1516
"b3016",-0.665097220820776,29,1516
"b3017",-0.663834629068503,30,1516
"b3018",-0.662576107167758,31,1516
"b3019",-0.661361050867637,32,1516
"b3020",-0.660293241889761,33,1516
"b3021",-0.659256525723005,34,1516
"b3022",-0.658302227332732,35,1516
"b3023",-0.657399597195434,36,1516
"b3024",-0.656496938763314,37,1516
"b3025",-0.655632097733909,38,1516
"b3026",-0.654824252610131,39,1516
"b3027",-0.654163988002232,40,1516
"b3028",-0.653504452544441,41,1516
"b3029",-0.652861057820395,42,1516
"b3030",-0.652222361476321,43,1516
"b3031",-0.651650394454605,44,1516
"b3032",-0.651038363532986,45,1516
"b3033",-0.650473692030897,46,1516
"b3034",-0.649927168575313,47,1516
"b3035",-0.649391851089636,48,1516
"b3036",-0.648826856512964,49,1516
"b3037",-0.648342251632072,50,1516
"b3038",-0.739326318827985,2,1709
"b3039",-0.724674637489519,3,1709
"b3040",-0.715935540490725,4,1709
"b3041",-0.708208092589478,5,1709
"b3042",-0.701129226833873,6,1709
"b3043",-0.694488987869024,7,1709
"b3044",-0.68835809822223,8,1709
"b3045",-0.682908631500993,9,1709
"b3046",-0.677813585875813,10,1709
"b3047",-0.673486654118167,11,1709
"b3048",-0.669482371175997,12,1709
"b3049",-0.665499305537243,13,1709
"b3050",-0.661644206637792,14,1709
"b3051",-0.657953896823611,15,1709
"b3052",-0.654553504315974,16,1709
"b3053",-0.651487556994244,17,1709
"b3054",-0.648650930607224,18,1709
"b3055",-0.646113903232788,19,1709
"b3056",-0.643725779748504,20,1709
"b3057",-0.641633575239975,21,1709
"b3058",-0.639606477740204,22,1709
"b3059",-0.637837963829434,23,1709
"b3060",-0.636197830070419,24,1709
"b3061",-0.634644554166227,25,1709
"b3062",-0.633224111661582,26,1709
"b3063",-0.631917283410226,27,1709
"b3064",-0.63072458783862,28,1709
"b3065",-0.629666952568353,29,1709
"b3066",-0.628620933718607,30,1709
"b3067",-0.627792504314557,31,1709
"b3068",-0.627109149736874,32,1709
"b3069",-0.626506726388015,33,1709
"b3070",-0.626015254183246,34,1709
"b3071",-0.625515748504031,35,1709
"b3072",-0.625040643427305,36,1709
"b3073",-0.624583303221513,37,1709
"b3074",-0.624145670819586,38,1709
"b3075",-0.623793127932008,39,1709
"b3076",-0.623509207242674,40,1709
"b3077",-0.623257053104026,41,1709
"b3078",-0.623013084077553,42,1709
"b3079",-0.622844840374145,43,1709
"b3080",-0.622697081028577,44,1709
"b3081",-0.622552124247709,45,1709
"b3082",-0.622451377156974,46,1709
"b3083",-0.622376075231956,47,1709
"b3084",-0.62237193406804,48,1709
"b3085",-0.62241293658646,49,1709
"b3086",-0.622455125543699,50,1709
"b3087",-0.771210588668446,2,1830
"b3088",-0.753831121537085,3,1830
"b3089",-0.739885045805242,4,1830
"b3090",-0.728236387060448,5,1830
"b3091",-0.717707190909331,6,1830
"b3092",-0.708480993040254,7,1830
"b3093",-0.700290227208655,8,1830
"b3094",-0.692999770496861,9,1830
"b3095",-0.686462478795919,10,1830
"b3096",-0.680521149780545,11,1830
"b3097",-0.675202879651205,12,1830
"b3098",-0.670411903442988,13,1830
"b3099",-0.666220504543359,14,1830
"b3100",-0.662234590294489,15,1830
"b3101",-0.658676918875337,16,1830
