"","b","X","N"
"b2336",-0.633443536093995,35,583
"b2337",-0.631151206807959,36,583
"b2338",-0.628855017642399,37,583
"b2339",-0.626441486437499,38,583
"b2340",-0.624090580403182,39,583
"b2341",-0.621822507778178,40,583
"b2342",-0.61954242622267,41,583
"b2343",-0.617287815702911,42,583
"b2344",-0.61493789447135,43,583
"b2345",-0.612595356954502,44,583
"b2346",-0.610287113336962,45,583
"b2347",-0.608111451872937,46,583
"b2348",-0.605974711419664,47,583
"b2349",-0.603750119182516,48,583
"b2350",-0.601389916982209,49,583
"b2351",-0.599038389472273,50,583
"b2352",-0.742513862914482,2,931
"b2353",-0.728606752076016,3,931
"b2354",-0.719359550233958,4,931
"b2355",-0.713594582636077,5,931
"b2356",-0.707923478329355,6,931
"b2357",-0.702646509601044,7,931
"b2358",-0.697135747073366,8,931
"b2359",-0.691961143447828,9,931
"b2360",-0.687317977960313,10,931
"b2361",-0.682736787764079,11,931
"b2362",-0.678371505092539,12,931
"b2363",-0.674182467481498,13,931
"b2364",-0.670121354600149,14,931
"b2365",-0.666112933468535,15,931
"b2366",-0.662268971808765,16,931
"b2367",-0.658566188121657,17,931
"b2368",-0.654923887824304,18,931
"b2369",-0.651689231605802,19,931
"b2370",-0.648614501159111,20,931
"b2371",-0.645575035617257,21,931
"b2372",-0.64262946435579,22,931
"b2373",-0.639598997922338,23,931
"b2374",-0.636701989077052,24,931
"b2375",-0.633951342242815,25,931
"b2376",-0.631178547484696,26,931
"b2377",-0.628440366780566,27,931
"b2378",-0.625756389726484,28,931
"b2379",-0.623160329294109,29,931
"b2380",-0.620640012401847,30,931
"b2381",-0.618187172127193,31,931
"b2382",-0.615795928998121,32,931
"b2383",-0.613502570143698,33,931
"b2384",-0.611213610897904,34,931
"b2385",-0.608835359155135,35,931
"b2386",-0.606519666713751,36,931
"b2387",-0.604154507592279,37,931
"b2388",-0.601786040844616,38,931
"b2389",-0.599350680796395,39,931
"b2390",-0.596992427812394,40,931
"b2391",-0.594620619900809,41,931
"b2392",-0.592229548181243,42,931
"b2393",-0.589855732877538,43,931
"b2394",-0.587440557427828,44,931
"b2395",-0.585031901903383,45,931
"b2396",-0.582730302014147,46,931
"b2397",-0.58044752116897,47,931
"b2398",-0.578107859993786,48,931
"b2399",-0.575762128696693,49,931
"b2400",-0.573420940463828,50,931
"b2401",-0.777255797525045,2,893
"b2402",-0.761772659209146,3,893
"b2403",-0.751423116471272,4,893
"b2404",-0.743440173994786,5,893
"b2405",-0.736094916847734,6,893
"b2406",-0.729875870268787,7,893
"b2407",-0.724114645122963,8,893
"b2408",-0.718899119249143,9,893
"b2409",-0.71438747464393,10,893
"b2410",-0.710193683797087,11,893
"b2411",-0.706158793521685,12,893
"b2412",-0.702532046257844,13,893
"b2413",-0.698955979569841,14,893
"b2414",-0.695442026089467,15,893
"b2415",-0.69199401674134,16,893
"b2416",-0.688764258408517,17,893
"b2417",-0.685620237132374,18,893
"b2418",-0.682593394961221,19,893
"b2419",-0.679586245858454,20,893
"b2420",-0.676744122763245,21,893
"b2421",-0.673837638463716,22,893
"b2422",-0.671048691797663,23,893
"b2423",-0.668354402612256,24,893
"b2424",-0.665707971466437,25,893
"b2425",-0.663171615765588,26,893
"b2426",-0.660747541519376,27,893
"b2427",-0.658347412450645,28,893
"b2428",-0.655945994537396,29,893
"b2429",-0.653634682144712,30,893
"b2430",-0.651444530328441,31,893
"b2431",-0.649391073904258,32,893
"b2432",-0.647375564487143,33,893
"b2433",-0.645307271675776,34,893
"b2434",-0.643320452434909,35,893
"b2435",-0.641309802448963,36,893
"b2436",-0.639295558674084,37,893
"b2437",-0.637298573158993,38,893
"b2438",-0.635334171458178,39,893
"b2439",-0.633227022907625,40,893
"b2440",-0.631172311970717,41,893
"b2441",-0.629123292730747,42,893
"b2442",-0.62723595573549,43,893
"b2443",-0.625440765482779,44,893
"b2444",-0.623592715234603,45,893
"b2445",-0.621773316264274,46,893
"b2446",-0.619892054337798,47,893
"b2447",-0.617968704118876,48,893
"b2448",-0.615986182266226,49,893
"b2449",-0.613893596051469,50,893
"b2450",-0.799258195606791,2,927
"b2451",-0.780655875694503,3,927
"b2452",-0.769680325121471,4,927
"b2453",-0.760421151044749,5,927
"b2454",-0.75200595345394,6,927
"b2455",-0.744695486910494,7,927
"b2456",-0.73831105554526,8,927
"b2457",-0.732461566060737,9,927
"b2458",-0.727274134406692,10,927
"b2459",-0.722671713747041,11,927
"b2460",-0.718408128273762,12,927
"b2461",-0.714434202924485,13,927
"b2462",-0.710720595207814,14,927
"b2463",-0.707177327451887,15,927
"b2464",-0.703687715180903,16,927
"b2465",-0.700367306741725,17,927
"b2466",-0.697106400844985,18,927
"b2467",-0.693954479529892,19,927
"b2468",-0.691012305230193,20,927
"b2469",-0.688023644762342,21,927
"b2470",-0.68511301154369,22,927
"b2471",-0.682230558421672,23,927
"b2472",-0.679557713556634,24,927
"b2473",-0.676971917195549,25,927
"b2474",-0.674376491910698,26,927
"b2475",-0.671866615727315,27,927
"b2476",-0.669419411676951,28,927
"b2477",-0.667093287015863,29,927
"b2478",-0.664774541530785,30,927
"b2479",-0.662422407623876,31,927
"b2480",-0.660104806935568,32,927
"b2481",-0.657803880354932,33,927
"b2482",-0.655686878830003,34,927
"b2483",-0.653591432289005,35,927
"b2484",-0.651460899145934,36,927
"b2485",-0.649361091623287,37,927
"b2486",-0.647268347184476,38,927
"b2487",-0.64520096996851,39,927
"b2488",-0.643094989412661,40,927
"b2489",-0.640862144561886,41,927
"b2490",-0.638684457995609,42,927
"b2491",-0.636603774691109,43,927
"b2492",-0.634436040116303,44,927
"b2493",-0.632302636570499,45,927
"b2494",-0.630262260991963,46,927
"b2495",-0.628157805786391,47,927
"b2496",-0.62594602010933,48,927
"b2497",-0.623775403126392,49,927
"b2498",-0.621579966590498,50,927
"b2499",-0.773306096362811,2,803
"b2500",-0.757981884685783,3,803
"b2501",-0.746231995953676,4,803
"b2502",-0.735493790128264,5,803
"b2503",-0.727754417622803,6,803
"b2504",-0.720256109309438,7,803
"b2505",-0.713494488172226,8,803
"b2506",-0.707385010395236,9,803
"b2507",-0.701929978182678,10,803
"b2508",-0.696604471350542,11,803
"b2509",-0.691607037523398,12,803
"b2510",-0.686912758346299,13,803
"b2511",-0.682791785476429,14,803
"b2512",-0.678740134860526,15,803
"b2513",-0.674902662145552,16,803
"b2514",-0.671325464264009,17,803
"b2515",-0.667856737019647,18,803
"b2516",-0.66463060617206,19,803
"b2517",-0.661481446666838,20,803
"b2518",-0.658428724762895,21,803
"b2519",-0.655391513751456,22,803
"b2520",-0.652301668811979,23,803
"b2521",-0.64940482686547,24,803
"b2522",-0.646514638820267,25,803
"b2523",-0.643842946660098,26,803
"b2524",-0.641253429236554,27,803
"b2525",-0.63863403576184,28,803
"b2526",-0.635933557422886,29,803
"b2527",-0.63345211003089,30,803
"b2528",-0.631021885754083,31,803
"b2529",-0.628678286666933,32,803
"b2530",-0.626417734397902,33,803
"b2531",-0.624125162390442,34,803
"b2532",-0.621908087454985,35,803
"b2533",-0.619754420734618,36,803
"b2534",-0.617551341783424,37,803
"b2535",-0.615370048946301,38,803
"b2536",-0.613086671298306,39,803
"b2537",-0.610801284013056,40,803
"b2538",-0.60851494397229,41,803
"b2539",-0.606212704326344,42,803
"b2540",-0.603962054793433,43,803
"b2541",-0.601714768139819,44,803
"b2542",-0.599334410026278,45,803
"b2543",-0.597001542811489,46,803
"b2544",-0.594608968339557,47,803
"b2545",-0.592417534443974,48,803
"b2546",-0.590437944851362,49,803
"b2547",-0.588437899184677,50,803
"b2548",-0.811609583562855,2,730
"b2549",-0.79256704655681,3,730
"b2550",-0.777989057123661,4,730
"b2551",-0.766575653002843,5,730
"b2552",-0.757980395369007,6,730
"b2553",-0.750754337911322,7,730
"b2554",-0.744368079085172,8,730
"b2555",-0.738980736221845,9,730
"b2556",-0.734267780512545,10,730
"b2557",-0.730219410204618,11,730
"b2558",-0.726397646364483,12,730
"b2559",-0.722753651879336,13,730
"b2560",-0.719130128504597,14,730
"b2561",-0.715561910971258,15,730
"b2562",-0.712164233308855,16,730
"b2563",-0.708954978741523,17,730
"b2564",-0.705786686043959,18,730
"b2565",-0.702545209166788,19,730
"b2566",-0.699374350009154,20,730
"b2567",-0.696314623650104,21,730
"b2568",-0.693321056794873,22,730
"b2569",-0.690414376323919,23,730
"b2570",-0.687531583212113,24,730
"b2571",-0.684756587909461,25,730
"b2572",-0.681935704521435,26,730
"b2573",-0.679205149462144,27,730
"b2574",-0.676558600308016,28,730
"b2575",-0.673989090366414,29,730
"b2576",-0.671488949662119,30,730
"b2577",-0.669035597480546,31,730
"b2578",-0.666471878299028,32,730
"b2579",-0.66391504559579,33,730
"b2580",-0.6613607392051,34,730
"b2581",-0.65878775604642,35,730
"b2582",-0.656348503408077,36,730
"b2583",-0.653983339270145,37,730
"b2584",-0.651667256394081,38,730
"b2585",-0.649468284690089,39,730
"b2586",-0.647229698163653,40,730
"b2587",-0.644870052834189,41,730
"b2588",-0.642642069577654,42,730
"b2589",-0.640275797804768,43,730
"b2590",-0.637889487032567,44,730
"b2591",-0.635508853678696,45,730
"b2592",-0.633099252127434,46,730
"b2593",-0.630628129697132,47,730
"b2594",-0.628311169855435,48,730
"b2595",-0.625928001032283,49,730
"b2596",-0.623469711418023,50,730
"b2597",-0.822028686744139,2,799
"b2598",-0.800565975950918,3,799
"b2599",-0.784836745250916,4,799
"b2600",-0.773010456657694,5,799
"b2601",-0.762854354386788,6,799
"b2602",-0.754328505324891,7,799
"b2603",-0.747003477155598,8,799
"b2604",-0.740231744303866,9,799
"b2605",-0.73432426981515,10,799
"b2606",-0.72934783991888,11,799
"b2607",-0.724611579164945,12,799
"b2608",-0.720339600615482,13,799
"b2609",-0.716269704102302,14,799
"b2610",-0.712478727091921,15,799
"b2611",-0.708791007144345,16,799
"b2612",-0.705281171912807,17,799
"b2613",-0.701805458215352,18,799
"b2614",-0.698562935017143,19,799
"b2615",-0.69545238785644,20,799
"b2616",-0.692355436336058,21,799
"b2617",-0.689179230463177,22,799
"b2618",-0.685965720910547,23,799
"b2619",-0.683057059198549,24,799
"b2620",-0.680196035502351,25,799
"b2621",-0.677318791915462,26,799
"b2622",-0.674420198570123,27,799
"b2623",-0.671672582804733,28,799
"b2624",-0.668979608682084,29,799
"b2625",-0.666305509316869,30,799
"b2626",-0.663666432714322,31,799
"b2627",-0.660998761051695,32,799
"b2628",-0.658469588073042,33,799
"b2629",-0.655953831891379,34,799
"b2630",-0.653500175368882,35,799
"b2631",-0.651040655307916,36,799
"b2632",-0.648601125401211,37,799
"b2633",-0.646085988463703,38,799
"b2634",-0.643555460012368,39,799
"b2635",-0.641090119625658,40,799
"b2636",-0.638663082250935,41,799
"b2637",-0.636207937637221,42,799
"b2638",-0.633779602877276,43,799
"b2639",-0.631348472377803,44,799
"b2640",-0.628892886296389,45,799
"b2641",-0.626416738119791,46,799
"b2642",-0.623987574327739,47,799
"b2643",-0.621671570867058,48,799
"b2644",-0.619360812421097,49,799
"b2645",-0.61708642504795,50,799
"b2646",-0.773941559283815,2,743
"b2647",-0.754978527231399,3,743
"b2648",-0.743090377218694,4,743
"b2649",-0.732951098795464,5,743
"b2650",-0.723809921020762,6,743
"b2651",-0.715962608091218,7,743
"b2652",-0.708920475535612,8,743
"b2653",-0.702942152101642,9,743
"b2654",-0.697646205611096,10,743
"b2655",-0.693127266490127,11,743
"b2656",-0.689182045966534,12,743
"b2657",-0.685414032421192,13,743
"b2658",-0.682180575532676,14,743
"b2659",-0.678978725896401,15,743
"b2660",-0.675806818785971,16,743
"b2661",-0.672867811016643,17,743
"b2662",-0.669974421172517,18,743
"b2663",-0.667258378145313,19,743
"b2664",-0.664582568281338,20,743
"b2665",-0.661868336237067,21,743
"b2666",-0.659143350751598,22,743
"b2667",-0.656764699170512,23,743
"b2668",-0.654473730260133,24,743
"b2669",-0.652183730212725,25,743
"b2670",-0.649940466697963,26,743
"b2671",-0.647845576917093,27,743
"b2672",-0.645726125801585,28,743
"b2673",-0.643477159887127,29,743
"b2674",-0.641145934959455,30,743
"b2675",-0.638747377072809,31,743
"b2676",-0.636314686259833,32,743
"b2677",-0.63409885277892,33,743
"b2678",-0.631929662290339,34,743
"b2679",-0.62983420926416,35,743
"b2680",-0.627773568208561,36,743
"b2681",-0.625712042549891,37,743
"b2682",-0.623717188057677,38,743
"b2683",-0.621855740340996,39,743
"b2684",-0.620013865189131,40,743
"b2685",-0.618179473072795,41,743
"b2686",-0.616232085882772,42,743
"b2687",-0.614147159919736,43,743
"b2688",-0.612121359811866,44,743
"b2689",-0.61005680459806,45,743
"b2690",-0.608035056431008,46,743
"b2691",-0.60594179187916,47,743
"b2692",-0.60404765472113,48,743
"b2693",-0.602022315773156,49,743
"b2694",-0.60000989199225,50,743
"b2695",-0.760873560672648,2,750
"b2696",-0.741040201822676,3,750
"b2697",-0.728427308043722,4,750
"b2698",-0.717608766033985,5,750
"b2699",-0.709519949038521,6,750
"b2700",-0.702898697928833,7,750
"b2701",-0.697880097736961,8,750
"b2702",-0.693838173277341,9,750
"b2703",-0.69042333617992,10,750
"b2704",-0.686911730605,11,750
"b2705",-0.683430380577412,12,750
"b2706",-0.680269225294218,13,750
"b2707",-0.67711160341064,14,750
"b2708",-0.673958704169895,15,750
"b2709",-0.670886060331992,16,750
"b2710",-0.667958858751304,17,750
"b2711",-0.665158290306933,18,750
"b2712",-0.662458271358205,19,750
"b2713",-0.659872212563198,20,750
"b2714",-0.657353802929677,21,750
"b2715",-0.654761427335517,22,750
"b2716",-0.652381853980609,23,750
"b2717",-0.650264143189418,24,750
"b2718",-0.648179457397435,25,750
"b2719",-0.646132621185467,26,750
"b2720",-0.644048288447148,27,750
"b2721",-0.641871461952645,28,750
"b2722",-0.639616494213368,29,750
"b2723",-0.637258893338422,30,750
"b2724",-0.634978293637423,31,750
"b2725",-0.632846807561523,32,750
"b2726",-0.63075501736148,33,750
"b2727",-0.628611358955707,34,750
"b2728",-0.626497049755892,35,750
"b2729",-0.624350867297314,36,750
"b2730",-0.62233956644511,37,750
"b2731",-0.620356391715044,38,750
"b2732",-0.618415596933297,39,750
"b2733",-0.616478275484259,40,750
"b2734",-0.614478816904162,41,750
"b2735",-0.612501097037782,42,750
"b2736",-0.610603717451112,43,750
"b2737",-0.6086202601966,44,750
"b2738",-0.606666920347103,45,750
"b2739",-0.604825579084154,46,750
"b2740",-0.602926574675081,47,750
"b2741",-0.600962270481512,48,750
"b2742",-0.598950161484318,49,750
"b2743",-0.596877635485813,50,750
"b2744",-0.755878070276083,2,748
"b2745",-0.747086946701905,3,748
"b2746",-0.739677100838215,4,748
"b2747",-0.73281904160313,5,748
"b2748",-0.726867769458578,6,748
"b2749",-0.721664594717426,7,748
"b2750",-0.716229181275807,8,748
"b2751",-0.711404080002769,9,748
"b2752",-0.706912520834028,10,748
"b2753",-0.70267423307707,11,748
"b2754",-0.69876340003774,12,748
"b2755",-0.69526950433635,13,748
"b2756",-0.692119575201361,14,748
"b2757",-0.689040964160921,15,748
"b2758",-0.685967266341872,16,748
"b2759",-0.683041323335508,17,748
"b2760",-0.680358073092108,18,748
"b2761",-0.677738512398171,19,748
"b2762",-0.67519623941427,20,748
"b2763",-0.67277120434252,21,748
"b2764",-0.670335288136855,22,748
"b2765",-0.667862613913603,23,748
"b2766",-0.66531743447706,24,748
"b2767",-0.662971664363872,25,748
"b2768",-0.660691305909178,26,748
"b2769",-0.658433981393789,27,748
"b2770",-0.656241513063853,28,748
"b2771",-0.654080223514602,29,748
"b2772",-0.652003238821057,30,748
"b2773",-0.649873463412261,31,748
"b2774",-0.647754474517014,32,748
"b2775",-0.645607896458535,33,748
"b2776",-0.64350942677395,34,748
"b2777",-0.641417183933654,35,748
"b2778",-0.639415227173581,36,748
"b2779",-0.637442764127492,37,748
"b2780",-0.635465215289255,38,748
"b2781",-0.633444344007297,39,748
"b2782",-0.631417514565468,40,748
"b2783",-0.629266180248344,41,748
"b2784",-0.626930320349313,42,748
"b2785",-0.624587755566035,43,748
"b2786",-0.622423847774567,44,748
"b2787",-0.620264091603276,45,748
"b2788",-0.618159636996524,46,748
"b2789",-0.616059440117157,47,748
"b2790",-0.613931331544446,48,748
"b2791",-0.611726467274865,49,748
"b2792",-0.609552631999521,50,748
"b2793",-0.768523552786148,2,871
"b2794",-0.752087490489589,3,871
"b2795",-0.742152208202222,4,871
"b2796",-0.733045795698608,5,871
"b2797",-0.724617294504869,6,871
"b2798",-0.718178986978017,7,871
"b2799",-0.712064585209052,8,871
"b2800",-0.705946014981869,9,871
"b2801",-0.700036271285993,10,871
"b2802",-0.694627936249696,11,871
"b2803",-0.689543506422038,12,871
"b2804",-0.684769597821482,13,871
"b2805",-0.680223788163059,14,871
"b2806",-0.675986609393082,15,871
"b2807",-0.67195672663798,16,871
"b2808",-0.668169684444209,17,871
"b2809",-0.664786715345617,18,871
"b2810",-0.661674824625796,19,871
"b2811",-0.658604199812406,20,871
"b2812",-0.655626709217836,21,871
"b2813",-0.652732089326796,22,871
"b2814",-0.649974805236098,23,871
"b2815",-0.647271177220297,24,871
"b2816",-0.644521867173091,25,871
"b2817",-0.641749139908754,26,871
"b2818",-0.639038426048134,27,871
"b2819",-0.636365171712981,28,871
"b2820",-0.633732183761392,29,871
"b2821",-0.631185904482342,30,871
"b2822",-0.628551549443316,31,871
"b2823",-0.626134140439136,32,871
"b2824",-0.623799557304036,33,871
"b2825",-0.621498710547878,34,871
"b2826",-0.619253369356624,35,871
"b2827",-0.617062060512497,36,871
"b2828",-0.614944304976834,37,871
"b2829",-0.612851164172103,38,871
"b2830",-0.610731685254338,39,871
"b2831",-0.608677244372866,40,871
"b2832",-0.606643574412757,41,871
"b2833",-0.604627996671651,42,871
"b2834",-0.602660213907533,43,871
"b2835",-0.600624236880543,44,871
"b2836",-0.598658974559218,45,871
"b2837",-0.596680732652568,46,871
"b2838",-0.594567998300626,47,871
"b2839",-0.592532068503163,48,871
"b2840",-0.590500707156977,49,871
"b2841",-0.588410091825805,50,871
"b2842",-0.773279501492327,2,970
"b2843",-0.762942775439748,3,970
"b2844",-0.754344855897862,4,970
"b2845",-0.745920013575146,5,970
"b2846",-0.737963739780114,6,970
"b2847",-0.731291070555312,7,970
"b2848",-0.725764101765755,8,970
"b2849",-0.721315171930626,9,970
"b2850",-0.717256000025596,10,970
"b2851",-0.713490994305908,11,970
"b2852",-0.709856745264192,12,970
"b2853",-0.706380573423595,13,970
"b2854",-0.70282795409779,14,970
"b2855",-0.699336703093518,15,970
"b2856",-0.696083998358988,16,970
"b2857",-0.692863596426298,17,970
"b2858",-0.689614168523976,18,970
"b2859",-0.686407684761719,19,970
"b2860",-0.683285615207689,20,970
"b2861",-0.680235511789245,21,970
"b2862",-0.677158171468836,22,970
"b2863",-0.674086087438247,23,970
"b2864",-0.671056223575492,24,970
"b2865",-0.668102320808806,25,970
"b2866",-0.665179629030798,26,970
"b2867",-0.662407525780503,27,970
"b2868",-0.659657183376653,28,970
"b2869",-0.657012693589262,29,970
"b2870",-0.654448447948335,30,970
"b2871",-0.651888940409883,31,970
"b2872",-0.649302724036231,32,970
"b2873",-0.646785420411106,33,970
"b2874",-0.644354712459461,34,970
"b2875",-0.641934371559934,35,970
"b2876",-0.639612357768054,36,970
"b2877",-0.637308554762064,37,970
"b2878",-0.635076106645109,38,970
"b2879",-0.632836800661349,39,970
"b2880",-0.630571911285175,40,970
"b2881",-0.628338196367762,41,970
"b2882",-0.626105743691744,42,970
"b2883",-0.623833225807988,43,970
"b2884",-0.621502752809391,44,970
"b2885",-0.619193769670923,45,970
"b2886",-0.616793760023581,46,970
"b2887",-0.614466535450549,47,970
"b2888",-0.612026191084261,48,970
"b2889",-0.609712034355517,49,970
"b2890",-0.607418968282918,50,970
"b2891",-0.774766733567708,2,1094
"b2892",-0.758499186727689,3,1094
"b2893",-0.747763649292695,4,1094
"b2894",-0.738045956495131,5,1094
"b2895",-0.729305941389239,6,1094
"b2896",-0.721147696523077,7,1094
"b2897",-0.713880980891338,8,1094
"b2898",-0.707380708222471,9,1094
"b2899",-0.7014925723139,10,1094
"b2900",-0.696499860920788,11,1094
"b2901",-0.691664789666171,12,1094
"b2902",-0.686938251041799,13,1094
"b2903",-0.682448576542438,14,1094
"b2904",-0.6781262835548,15,1094
"b2905",-0.673974367074586,16,1094
"b2906",-0.670162448701877,17,1094
"b2907",-0.666516087857323,18,1094
"b2908",-0.662977654524119,19,1094
"b2909",-0.659491597825526,20,1094
"b2910",-0.65621947486192,21,1094
"b2911",-0.65304688695372,22,1094
"b2912",-0.649968356116007,23,1094
"b2913",-0.646981163642752,24,1094
"b2914",-0.644128576177204,25,1094
"b2915",-0.641416102962387,26,1094
"b2916",-0.638711992452676,27,1094
"b2917",-0.635997958795189,28,1094
"b2918",-0.633350558361571,29,1094
"b2919",-0.630700838294615,30,1094
"b2920",-0.62813750877954,31,1094
"b2921",-0.625699066747789,32,1094
"b2922",-0.623312375923508,33,1094
"b2923",-0.621039539195713,34,1094
"b2924",-0.618715097554518,35,1094
"b2925",-0.616289597612728,36,1094
"b2926",-0.613950051772742,37,1094
"b2927",-0.611656182910337,38,1094
"b2928",-0.60929322905958,39,1094
"b2929",-0.607027606934249,40,1094
"b2930",-0.604724335218798,41,1094
"b2931",-0.602574257956741,42,1094
"b2932",-0.600335847932591,43,1094
"b2933",-0.598154096852899,44,1094
"b2934",-0.596052639128126,45,1094
"b2935",-0.593901308397274,46,1094
"b2936",-0.591784053481956,47,1094
"b2937",-0.589741249592503,48,1094
"b2938",-0.587683276895448,49,1094
"b2939",-0.585580356395267,50,1094
"b2940",-0.773160183762386,2,1808
"b2941",-0.762487770881651,3,1808
"b2942",-0.750132338965179,4,1808
"b2943",-0.739156579215421,5,1808
"b2944",-0.730141498374189,6,1808
"b2945",-0.722128636372511,7,1808
"b2946",-0.715037333051616,8,1808
"b2947",-0.709139729210033,9,1808
"b2948",-0.703663728065224,10,1808
"b2949",-0.698183059637776,11,1808
"b2950",-0.692973329919342,12,1808
"b2951",-0.687839322602076,13,1808
"b2952",-0.682991865329236,14,1808
"b2953",-0.678368066421528,15,1808
"b2954",-0.67394883290018,16,1808
"b2955",-0.669892641571853,17,1808
"b2956",-0.666015478931819,18,1808
"b2957",-0.662321965156698,19,1808
"b2958",-0.658659166178526,20,1808
"b2959",-0.655305053597772,21,1808
"b2960",-0.65209656767641,22,1808
"b2961",-0.64887732697251,23,1808
"b2962",-0.645779747941296,24,1808
"b2963",-0.64288507611468,25,1808
"b2964",-0.639929316073594,26,1808
"b2965",-0.636892196808392,27,1808
"b2966",-0.633920533795208,28,1808
"b2967",-0.631092667669399,29,1808
"b2968",-0.628282118233886,30,1808
"b2969",-0.625456245530561,31,1808
"b2970",-0.622669745461411,32,1808
"b2971",-0.619962150455807,33,1808
"b2972",-0.617296358980049,34,1808
"b2973",-0.6145671802988,35,1808
"b2974",-0.611990596219842,36,1808
"b2975",-0.609392043271247,37,1808
"b2976",-0.60684550386602,38,1808
"b2977",-0.604261435972794,39,1808
"b2978",-0.601773168184461,40,1808
"b2979",-0.599300629041223,41,1808
"b2980",-0.596881316133762,42,1808
"b2981",-0.594598593995787,43,1808
"b2982",-0.592271866073705,44,1808
"b2983",-0.590059403005234,45,1808
"b2984",-0.587849845174595,46,1808
"b2985",-0.585747272657548,47,1808
"b2986",-0.583748133334362,48,1808
"b2987",-0.58183877702914,49,1808
"b2988",-0.579800006897952,50,1808
"b2989",-0.781151559935691,2,1516
"b2990",-0.761163267308569,3,1516
"b2991",-0.746910435390538,4,1516
"b2992",-0.736565048005108,5,1516
"b2993",-0.728028784611504,6,1516
"b2994",-0.721193978715845,7,1516
"b2995",-0.714765834959446,8,1516
"b2996",-0.708813955278983,9,1516
"b2997",-0.703660918579637,10,1516
"b2998",-0.698741634622414,11,1516
"b2999",-0.693924028525577,12,1516
"b3000",-0.689501741784862,13,1516
"b3001",-0.685486010094531,14,1516
"b3002",-0.681550062877805,15,1516
"b3003",-0.677694588441899,16,1516
"b3004",-0.673830737178274,17,1516
"b3005",-0.670097585950475,18,1516
"b3006",-0.666647321529838,19,1516
"b3007",-0.663316910415549,20,1516
"b3008",-0.660102584034801,21,1516
"b3009",-0.656944044565237,22,1516
"b3010",-0.653841484836624,23,1516
"b3011",-0.650835246539972,24,1516
"b3012",-0.647871079279787,25,1516
"b3013",-0.645065324554582,26,1516
"b3014",-0.642286535528356,27,1516
"b3015",-0.639512109725815,28,1516
"b3016",-0.63686741222511,29,1516
"b3017",-0.634174063928398,30,1516
"b3018",-0.631468160973262,31,1516
"b3019",-0.628776366363371,32,1516
"b3020",-0.626244118024133,33,1516
"b3021",-0.623689242992078,34,1516
"b3022",-0.621275841415158,35,1516
"b3023",-0.61890351020356,36,1516
"b3024",-0.616501571960101,37,1516
"b3025",-0.614124499210847,38,1516
"b3026",-0.611835907911311,39,1516
"b3027",-0.609694531276795,40,1516
"b3028",-0.607442557061074,41,1516
"b3029",-0.605132687655887,42,1516
"b3030",-0.602775526773422,43,1516
"b3031",-0.600517391289204,44,1516
"b3032",-0.598172682850592,45,1516
"b3033",-0.595877606805613,46,1516
"b3034",-0.593564353652208,47,1516
"b3035",-0.591255951595075,48,1516
"b3036",-0.58884157127831,49,1516
"b3037",-0.586589133915768,50,1516
"b3038",-0.737052606665361,2,1709
"b3039",-0.72125821960921,3,1709
"b3040",-0.711531626351719,4,1709
"b3041",-0.702720160152734,5,1709
"b3042",-0.69446171336036,6,1709
"b3043",-0.686508641302339,7,1709
"b3044",-0.678988883599401,8,1709
"b3045",-0.672142021787695,9,1709
"b3046",-0.665570923567029,10,1709
"b3047",-0.659774925952422,11,1709
"b3048",-0.654254471862376,12,1709
"b3049",-0.648624501721968,13,1709
"b3050",-0.643030923642446,14,1709
"b3051",-0.637534801802206,15,1709
"b3052",-0.6322896626521,16,1709
"b3053",-0.627363092080345,17,1709
"b3054",-0.622625332626324,18,1709
"b3055",-0.618192944839058,19,1709
"b3056",-0.613822702615492,20,1709
"b3057",-0.609775963111324,21,1709
"b3058",-0.605720061590086,22,1709
"b3059",-0.601904495702471,23,1709
"b3060",-0.598165851278285,24,1709
"b3061",-0.594416673280187,25,1709
"b3062",-0.590798802967211,26,1709
"b3063",-0.587253510345152,27,1709
"b3064",-0.58380539954956,28,1709
"b3065",-0.580499275543217,29,1709
"b3066",-0.577135902444322,30,1709
"b3067",-0.573994680640197,31,1709
"b3068",-0.570979429463792,32,1709
"b3069",-0.567950359425305,33,1709
"b3070",-0.565076145462796,34,1709
"b3071",-0.562129532500271,35,1709
"b3072",-0.559155853679453,36,1709
"b3073",-0.556166141209422,37,1709
"b3074",-0.553119156187825,38,1709
"b3075",-0.550177976317308,39,1709
"b3076",-0.547287391599908,40,1709
"b3077",-0.544395068159432,41,1709
"b3078",-0.541444660840475,42,1709
"b3079",-0.538548897319976,43,1709
"b3080",-0.535627404052817,44,1709
"b3081",-0.532669617304397,45,1709
"b3082",-0.529760026868021,46,1709
"b3083",-0.526677657691605,47,1709
"b3084",-0.523684398559698,48,1709
"b3085",-0.520780331883046,49,1709
"b3086",-0.517814119316338,50,1709
"b3087",-0.770514657091235,2,1830
"b3088",-0.75243189101481,3,1830
"b3089",-0.737600726593877,4,1830
"b3090",-0.724928894941616,5,1830
"b3091",-0.713192455564995,6,1830
"b3092",-0.702650648886935,7,1830
"b3093",-0.693084667295837,8,1830
"b3094",-0.684302124921996,9,1830
"b3095",-0.676236577798837,10,1830
"b3096",-0.668678258830707,11,1830
"b3097",-0.661670145634521,12,1830
"b3098",-0.655155194164948,13,1830
"b3099",-0.649211540879496,14,1830
"b3100",-0.643363460785741,15,1830
