"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model_simple","rmse_constraint_model_simple","rmse_flex_model_complex","rmse_constraint_model_complex","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-8-","salesforce",33,976,0.439415704564051,0.0261609775338157,0.441074361655415,0.0258288100776635,0.0198046065359328,0.0255775320021467
"monthly","2014-8-","salesforce",34,976,0.44573442684057,0.0262053923079854,0.447660895586457,0.0259495054349443,0.0197421988663643,0.0256933062588568
"monthly","2014-8-","salesforce",35,976,0.451920980623081,0.0262118923729952,0.454119044166365,0.0260301194147282,0.0195704086146558,0.0257690509061075
"monthly","2014-8-","salesforce",36,976,0.45792520983247,0.0262368132858063,0.460398661894275,0.0261265216184762,0.0195068742418087,0.02586091662705
"monthly","2014-8-","salesforce",37,976,0.463734731735946,0.0261702329505408,0.466487357982849,0.0261279417616493,0.0193629277203363,0.0258607677939464
"monthly","2014-8-","salesforce",38,976,0.469457584582103,0.0261292320253509,0.472493115284405,0.0261502443338347,0.0191750865300918,0.0258791335993315
"monthly","2014-8-","salesforce",39,976,0.475022347309828,0.0260514136414607,0.47834456956844,0.0261307262787262,0.0189727308041091,0.0258561430722602
"monthly","2014-8-","salesforce",40,976,0.480465132614269,0.0259767088598202,0.48407783708079,0.0261091390680985,0.0187790629424883,0.0258293323997447
"monthly","2014-8-","salesforce",41,976,0.485784303641525,0.0259444742161884,0.48969128469247,0.0261238576407946,0.0186602349076884,0.0258393811314418
"monthly","2014-8-","salesforce",42,976,0.491032769162259,0.0259235039552195,0.495237875098047,0.026146338101749,0.0185269276087875,0.0258511515993123
"monthly","2014-8-","salesforce",43,976,0.496105581727929,0.02583401202205,0.500612746894374,0.0260947291935085,0.0184084312577493,0.0257890817221606
"monthly","2014-8-","salesforce",44,976,0.501075847255112,0.0257758763086908,0.5058889681918,0.0260662994812129,0.0182875775914935,0.0257529124990807
"monthly","2014-8-","salesforce",45,976,0.505940305734357,0.0257311606182077,0.511063379674942,0.0260486209198045,0.0182450322429117,0.0257221369103048
"monthly","2014-8-","salesforce",46,976,0.510638139647153,0.0256640331200999,0.516075212775344,0.0259988535898475,0.018254380027266,0.0256628708575738
"monthly","2014-8-","salesforce",47,976,0.515281316128532,0.0256052610023641,0.521036467075371,0.0259533768119737,0.0181924934150366,0.0256046458713788
"monthly","2014-8-","salesforce",48,976,0.519847167088936,0.0255785669249223,0.525924511857716,0.0259303708376654,0.0180985755813096,0.0255711624432088
"monthly","2014-8-","salesforce",49,976,0.524286457428132,0.0255132741659977,0.530690202787513,0.0258499912104874,0.0178727052626667,0.025489000543841
"monthly","2014-8-","salesforce",50,976,0.528557822026034,0.0254289072181128,0.535292278218016,0.0257382393829179,0.0177560455175832,0.0253770238877508
"monthly","2014-9-","salesforce",2,1073,0.0847566328012608,0.0167682225887749,0.100957688253304,0.0154499310189428,0.0148781662010111,0.0151967636313946
"monthly","2014-9-","salesforce",3,1073,0.105713975723838,0.0181439493755077,0.112805160760074,0.0171702108855426,0.0152828310703365,0.017082412595401
"monthly","2014-9-","salesforce",4,1073,0.12606061240307,0.0185191460111246,0.128967539254703,0.0177246621537882,0.0146584230018018,0.0177156684301864
"monthly","2014-9-","salesforce",5,1073,0.144982036986492,0.0188782471331835,0.145605109230602,0.0183135515689532,0.0151993042666469,0.0183108536794482
"monthly","2014-9-","salesforce",6,1073,0.162671863944383,0.0191303687552505,0.161936138238999,0.0187674770177985,0.0156780574689414,0.0187378763483378
"monthly","2014-9-","salesforce",7,1073,0.179070122209377,0.019277574190831,0.177489626718603,0.0190733317112475,0.0159100270185644,0.0189844370528245
"monthly","2014-9-","salesforce",8,1073,0.194363624337326,0.0194134838121061,0.192251483688661,0.0193584335100273,0.0162859751927941,0.0191869668365386
"monthly","2014-9-","salesforce",9,1073,0.209189875192176,0.0199904492914477,0.206748076900264,0.0200719676863178,0.0168134441931186,0.0198349920671865
"monthly","2014-9-","salesforce",10,1073,0.223095591536407,0.0203206576860953,0.220461558664771,0.020524162496381,0.0169179210802862,0.020200946486331
"monthly","2014-9-","salesforce",11,1073,0.236482908872812,0.0207568670381258,0.233753675791667,0.0210626304846631,0.016902761609833,0.0206687146367814
"monthly","2014-9-","salesforce",12,1073,0.249180383086066,0.0212718227710074,0.246427357741565,0.0216619882379391,0.0172246957484204,0.0212064650100343
"monthly","2014-9-","salesforce",13,1073,0.261503047236066,0.0219756505458913,0.258778957829627,0.0224239891387037,0.0175343039697137,0.0219299105863177
"monthly","2014-9-","salesforce",14,1073,0.273161148931827,0.0223763907320168,0.270506481268967,0.0228849724227148,0.0175655828383317,0.0223397900923853
"monthly","2014-9-","salesforce",15,1073,0.284278423599416,0.0226440892993111,0.281724732001352,0.0232149071907771,0.0174393160906246,0.022610297802171
"monthly","2014-9-","salesforce",16,1073,0.294893277605568,0.0228824458273518,0.29246600786199,0.0235024012836949,0.0175301370115345,0.0228509036803381
"monthly","2014-9-","salesforce",17,1073,0.30513305123496,0.0230925142279562,0.302852362342456,0.0237545161422131,0.0174891208125187,0.0230611402639488
"monthly","2014-9-","salesforce",18,1073,0.31505663668636,0.0233717911387361,0.312939095071479,0.0240644584270997,0.0175146425821647,0.0233393927828112
"monthly","2014-9-","salesforce",19,1073,0.324550288807214,0.0235774085108668,0.322609767733925,0.0243046806636078,0.0175734307871257,0.0235395184631513
"monthly","2014-9-","salesforce",20,1073,0.333745137584566,0.0237872979469699,0.331993183442314,0.024548412038864,0.0175019065885043,0.0237396397069075
"monthly","2014-9-","salesforce",21,1073,0.342551341090909,0.0239144590424778,0.340998026056759,0.0247116864117638,0.0174492632865388,0.0238512442739039
"monthly","2014-9-","salesforce",22,1073,0.351065055008828,0.0240298165262597,0.349719022310808,0.0248610382168028,0.0173622190120628,0.02394447022529
"monthly","2014-9-","salesforce",23,1073,0.359216800063091,0.0240991685059767,0.358085921501494,0.0249516215649253,0.0175351579236743,0.0239891029877743
"monthly","2014-9-","salesforce",24,1073,0.367134735504802,0.0241578784641925,0.366225715286002,0.0250283649185455,0.0175772925643698,0.0240145142357185
"monthly","2014-9-","salesforce",25,1073,0.374878996495678,0.0242211918074268,0.374197908144346,0.0250974840283508,0.0175095560907681,0.0240396668832942
"monthly","2014-9-","salesforce",26,1073,0.382435534943635,0.0242684607213347,0.381987972006446,0.0251389510187446,0.0173706572328835,0.0240437638868789
"monthly","2014-9-","salesforce",27,1073,0.389869488588896,0.0243249254052582,0.389660559217702,0.0251771856829132,0.017090351533389,0.0240523098845228
"monthly","2014-9-","salesforce",28,1073,0.397007684918106,0.0243635495821599,0.397042367242653,0.0251900414959214,0.0169867964139512,0.024033549052538
"monthly","2014-9-","salesforce",29,1073,0.404010600425672,0.024440827071526,0.404293381467934,0.0252334432456781,0.0167448709467354,0.0240409446970295
"monthly","2014-9-","salesforce",30,1073,0.410681906835077,0.0244093339073386,0.411217300726667,0.0251637351138971,0.0166036131659539,0.0239216323449785
"monthly","2014-9-","salesforce",31,1073,0.417177032719474,0.0244012066655866,0.417969280008994,0.0251019421153385,0.01655225686614,0.0238185161884877
"monthly","2014-9-","salesforce",32,1073,0.423542695761856,0.0243830206566686,0.424595915847284,0.025012182999522,0.0165357479946378,0.0237079062992661
"monthly","2014-9-","salesforce",33,1073,0.429750585496371,0.0243763452521526,0.431068756733665,0.0249220891574065,0.0165200605802806,0.0235996569068356
"monthly","2014-9-","salesforce",34,1073,0.435857032228089,0.0243848982222661,0.43744402617272,0.0248346489282392,0.016427779748486,0.0235001201134863
"monthly","2014-9-","salesforce",35,1073,0.441858478279202,0.02439321563738,0.443718105801802,0.0247361339300307,0.0161931835591703,0.0233868337997806
"monthly","2014-9-","salesforce",36,1073,0.447709451709633,0.0244280979777313,0.449845559567393,0.0246517497629999,0.0160440299668469,0.0232931346072542
"monthly","2014-9-","salesforce",37,1073,0.453393460976904,0.024442728645468,0.455809876860957,0.0245357693938834,0.015878175927998,0.0231620264807834
"monthly","2014-9-","salesforce",38,1073,0.458909120753652,0.0244900375467993,0.461609661107052,0.0244398563458206,0.015799886500863,0.0230475022911662
"monthly","2014-9-","salesforce",39,1073,0.464346197562719,0.024581809193344,0.467334656196167,0.0243763696353995,0.0157378116470735,0.0229773231381136
"monthly","2014-9-","salesforce",40,1073,0.469664586272257,0.0246488126854812,0.472944817428203,0.0242767561595076,0.0156459705600249,0.0228756347703835
"monthly","2014-9-","salesforce",41,1073,0.474876568357084,0.0247234497676204,0.478452422130369,0.0241733438021186,0.0155220368543618,0.0227704368152426
"monthly","2014-9-","salesforce",42,1073,0.480014517367295,0.0248155340913029,0.483889877954018,0.0240784554521966,0.0153883086105241,0.022684298439211
"monthly","2014-9-","salesforce",43,1073,0.485081437583953,0.0249143981760651,0.489260238836724,0.0239838570802529,0.0152434091778602,0.0226115795425864
"monthly","2014-9-","salesforce",44,1073,0.490024045021034,0.0250097166799197,0.49451028213237,0.0238774767957488,0.0151324159022017,0.022529011674117
"monthly","2014-9-","salesforce",45,1073,0.49481192770941,0.0251084867847516,0.499609645726229,0.0237639972936974,0.0150895112725186,0.0224341312320507
"monthly","2014-9-","salesforce",46,1073,0.499524428720476,0.0252100347814116,0.504637695863183,0.0236452807704652,0.0149890975802266,0.0223360822334929
"monthly","2014-9-","salesforce",47,1073,0.5041342058269,0.0253245290073589,0.509567152429629,0.0235305154026489,0.0148859543384562,0.022240357594796
"monthly","2014-9-","salesforce",48,1073,0.50867082664035,0.0254485451718667,0.51442765354781,0.0234234156678496,0.0148129873559451,0.0221629174833558
"monthly","2014-9-","salesforce",49,1073,0.513096904211503,0.0256014823060011,0.519181843845766,0.0233322067153738,0.0147108931578519,0.022089674521519
"monthly","2014-9-","salesforce",50,1073,0.517390204778416,0.0257173160804918,0.523807636355704,0.0231945948940362,0.0146614845591129,0.0219713342196411
"monthly","2015-10","salesforce",2,1543,0.0925010555762811,0.0159602805155581,0.110600781537609,0.0187816729346628,0.0341190210574849,0.0159552323749205
"monthly","2015-10","salesforce",3,1543,0.115832196158256,0.0188550865188301,0.123684767607669,0.0216511863830817,0.0318579394171527,0.0186432406300465
"monthly","2015-10","salesforce",4,1543,0.137022938559082,0.020600921166713,0.139940064364796,0.0229463812068155,0.0314939623127806,0.0199549158442702
"monthly","2015-10","salesforce",5,1543,0.157365918355298,0.0221705619323236,0.157466947441537,0.0239833475861186,0.030826124937323,0.0209789592933755
"monthly","2015-10","salesforce",6,1543,0.175909989892236,0.0236976479881371,0.174251436043604,0.0249345317311278,0.0310257636120868,0.0219713867474479
"monthly","2015-10","salesforce",7,1543,0.193155355056805,0.0251230697231744,0.190339405967849,0.0258032397968701,0.0311312614715875,0.0229274485761515
"monthly","2015-10","salesforce",8,1543,0.209618576942521,0.0266921474938649,0.206018705270307,0.0268677415161965,0.031063539450787,0.0240662627721924
"monthly","2015-10","salesforce",9,1543,0.225008380498606,0.0279009010986494,0.220870787929579,0.0276326791739886,0.0308006417756379,0.02491721803414
"monthly","2015-10","salesforce",10,1543,0.239475044490536,0.0288815375961805,0.234970326399177,0.0282265528870008,0.0305151069211775,0.0255764839462692
"monthly","2015-10","salesforce",11,1543,0.252983361502902,0.0296521166500206,0.248234374389976,0.0286633157796578,0.0304692905753634,0.0260747444272221
"monthly","2015-10","salesforce",12,1543,0.265984105612955,0.0305036720983721,0.261081731831108,0.0292331296011383,0.0304323154926428,0.0266901570111169
"monthly","2015-10","salesforce",13,1543,0.278331274326823,0.0311417155580792,0.273344258156068,0.0296431644662182,0.0300860616916733,0.0271771164714105
"monthly","2015-10","salesforce",14,1543,0.290205389471521,0.0316830799911864,0.285187125383078,0.0300006777364384,0.0295486171446746,0.0276034301875567
"monthly","2015-10","salesforce",15,1543,0.301519032244504,0.0320841484800593,0.296511887817482,0.0302635457132779,0.0289417292797004,0.0279509188982588
"monthly","2015-10","salesforce",16,1543,0.31230064744998,0.0324758706669841,0.307338962346829,0.0305514904390306,0.0286702655668799,0.0283030739701361
"monthly","2015-10","salesforce",17,1543,0.322501984399492,0.032689993389829,0.317613611146019,0.0306949635042886,0.0284552751501774,0.0285157692723194
"monthly","2015-10","salesforce",18,1543,0.33230082189314,0.032861648911965,0.327508860955805,0.0308330185538586,0.0282031880519213,0.0287349665321189
"monthly","2015-10","salesforce",19,1543,0.341676068986407,0.0329134839320141,0.33699984715438,0.0308772902863087,0.0279192501680259,0.0288583911307258
"monthly","2015-10","salesforce",20,1543,0.350826157631767,0.0328834680825486,0.34628199716601,0.0308603173247895,0.0273475857326735,0.0289101725599575
"monthly","2015-10","salesforce",21,1543,0.35961324777845,0.0327990268241078,0.355215378260467,0.030815876287208,0.0268158281531757,0.0289444867874894
"monthly","2015-10","salesforce",22,1543,0.368000864001997,0.0326159142962351,0.363761639340325,0.030688295706317,0.0264020613782801,0.0288881829865848
"monthly","2015-10","salesforce",23,1543,0.376055751606451,0.0324588819184482,0.371986116784785,0.0306044265449056,0.0262511654482948,0.0288692465388346
"monthly","2015-10","salesforce",24,1543,0.383954460024692,0.0323406345871239,0.38006407586353,0.0305768769671806,0.0260107796752031,0.02890526373927
"monthly","2015-10","salesforce",25,1543,0.391593800387298,0.0321351269610748,0.387891299674799,0.0304708275602202,0.0256929612508133,0.0288555304775297
"monthly","2015-10","salesforce",26,1543,0.399086684112814,0.0319291236683951,0.395579946218911,0.0303753253981301,0.0252426953738728,0.0288129098915343
"monthly","2015-10","salesforce",27,1543,0.406344042081328,0.0316727184400419,0.403040296393372,0.0302395471065796,0.0247630348078664,0.028732808772095
"monthly","2015-10","salesforce",28,1543,0.413293469370763,0.0313340227376204,0.410199394114338,0.0300273213523852,0.0243704927293518,0.0285745605191792
"monthly","2015-10","salesforce",29,1543,0.420047422410193,0.0309859280601174,0.417169256654388,0.0298080188133106,0.0240265185304956,0.0283967128970821
"monthly","2015-10","salesforce",30,1543,0.426619656029052,0.0306379375476201,0.423963277723311,0.0295921129370231,0.0237163892744479,0.0282149031923846
"monthly","2015-10","salesforce",31,1543,0.433113065768124,0.030331629662348,0.430684073985649,0.0294226446243066,0.0232969523368627,0.0280785249199515
"monthly","2015-10","salesforce",32,1543,0.439487649213598,0.0300668576550425,0.437291385959152,0.0292962738963577,0.0228885670666311,0.0279787142613192
"monthly","2015-10","salesforce",33,1543,0.445704386430347,0.0298207227803124,0.443745976796781,0.0291889824016526,0.0225325806302759,0.0278925604922207
"monthly","2015-10","salesforce",34,1543,0.451729521022196,0.0295906280691237,0.450013917600137,0.0290980313650053,0.022291907680964,0.0278216564971712
"monthly","2015-10","salesforce",35,1543,0.457674431021047,0.0293522905339019,0.456206466140257,0.0289977269851902,0.0218858107641785,0.0277402745113512
"monthly","2015-10","salesforce",36,1543,0.463480937733312,0.0291512269505022,0.462265327846822,0.0289325732284878,0.0215567399847174,0.0276904423912505
"monthly","2015-10","salesforce",37,1543,0.469126204837431,0.0289436952434549,0.468167568906936,0.028857915294455,0.0212799148768922,0.0276276629520161
"monthly","2015-10","salesforce",38,1543,0.474602386783453,0.0286567352777834,0.473905281163102,0.0287003297969224,0.02091208784346,0.0274823471740814
"monthly","2015-10","salesforce",39,1543,0.479944381206922,0.0283534545908393,0.479513319614258,0.0285227366451613,0.0205499112551098,0.0273103003826822
"monthly","2015-10","salesforce",40,1543,0.485086773732241,0.0280439847130976,0.484926220884027,0.0283348642470436,0.0203578018063838,0.0271263214638074
"monthly","2015-10","salesforce",41,1543,0.490153416457794,0.0277423716941171,0.490267867690833,0.0281491912989072,0.0200477762396661,0.0269480570797213
"monthly","2015-10","salesforce",42,1543,0.495116426386889,0.0274675121683389,0.495510358437293,0.0279829033583552,0.0197220295609471,0.02679312831485
"monthly","2015-10","salesforce",43,1543,0.499984780450468,0.0271872296126738,0.500662665579882,0.0278055064378067,0.0193618025583118,0.0266211905922518
"monthly","2015-10","salesforce",44,1543,0.504718486940609,0.0269036160991783,0.505684786854204,0.0276206881212548,0.0190957057726421,0.0264325390558052
"monthly","2015-10","salesforce",45,1543,0.509379227661314,0.0266543017873377,0.510638438659701,0.0274677601233114,0.0188711257127125,0.0262640869774829
"monthly","2015-10","salesforce",46,1543,0.513911864822855,0.0264087158101614,0.515468502993145,0.0273135827160966,0.0187182037425941,0.0260917536927307
"monthly","2015-10","salesforce",47,1543,0.518338125670405,0.0261541355481616,0.520196758220269,0.0271434164541344,0.018536176540942,0.0259046750730733
"monthly","2015-10","salesforce",48,1543,0.522621526633687,0.0259048054519827,0.524786737832759,0.0269701984246248,0.0184449322833195,0.0257164934538345
"monthly","2015-10","salesforce",49,1543,0.526817995339629,0.0256707282765937,0.529294428968941,0.0268062284704938,0.0183630142878456,0.0255346548237538
"monthly","2015-10","salesforce",50,1543,0.530939358070641,0.0254596364559193,0.533731705936665,0.0266604682259103,0.0182924254180836,0.0253664852261735
"monthly","2015-11","salesforce",2,1404,0.0841443822847878,0.0148962675018159,0.101438931764048,0.0127294305479872,0.0169216047162252,0.0125556163687453
"monthly","2015-11","salesforce",3,1404,0.104970747083958,0.015251400020028,0.112389349270726,0.0139419034545723,0.0176918182746134,0.0138444059285408
"monthly","2015-11","salesforce",4,1404,0.126972444852163,0.0168459861316764,0.129711521709662,0.0162431935711316,0.0180514827614326,0.0161803375664945
"monthly","2015-11","salesforce",5,1404,0.147289360294428,0.0190423368741126,0.14739862754959,0.0187754234419316,0.0191287096788753,0.018746187993176
"monthly","2015-11","salesforce",6,1404,0.166618844360418,0.021219897452392,0.165111666858527,0.0211088393733584,0.0191898787334164,0.0210997209554259
"monthly","2015-11","salesforce",7,1404,0.184075956182765,0.0226788981665596,0.181524225521787,0.0226241057494516,0.0189333626055473,0.0226240898944622
"monthly","2015-11","salesforce",8,1404,0.200171365569043,0.0238035070006325,0.196927605653089,0.0237894641101581,0.0188905167338318,0.0237806916135815
"monthly","2015-11","salesforce",9,1404,0.215556454021263,0.0248237059331641,0.211850894820919,0.0248452974499545,0.0182334518607528,0.0248166739066315
"monthly","2015-11","salesforce",10,1404,0.229409533137909,0.025230126258724,0.225402142205358,0.0252866675030672,0.0183718364573454,0.0252288987119439
"monthly","2015-11","salesforce",11,1404,0.242585299484221,0.025399196644173,0.238388996664971,0.0254921264475455,0.0180584609577712,0.0253991905257504
"monthly","2015-11","salesforce",12,1404,0.254991915848252,0.0255263083103877,0.250690658613194,0.0256576926370538,0.018056961308505,0.0255254328254356
"monthly","2015-11","salesforce",13,1404,0.266803079563133,0.0256592830962426,0.262460083500633,0.0258345051738826,0.0181399988320485,0.0256573745068045
"monthly","2015-11","salesforce",14,1404,0.27812602447741,0.0256708351588253,0.273789828434132,0.0258936632271166,0.0179474245448521,0.0256684041979649
"monthly","2015-11","salesforce",15,1404,0.289116568611771,0.0258189084150108,0.284825726116451,0.0260747098598699,0.0178657046915583,0.0258152031259162
"monthly","2015-11","salesforce",16,1404,0.299670985343368,0.02593417612923,0.295456249513037,0.0262242451416444,0.0177349765982686,0.0259300891773348
"monthly","2015-11","salesforce",17,1404,0.309810569448797,0.0259858588837024,0.305696947737231,0.026312604574529,0.0175413713173618,0.0259824108645327
"monthly","2015-11","salesforce",18,1404,0.319449200521226,0.0259302446027986,0.31545749966617,0.0262887024633831,0.0176101782659605,0.0259275367990495
"monthly","2015-11","salesforce",19,1404,0.328949314405675,0.0259046373004673,0.325096654434767,0.0262902256539631,0.0172449296695976,0.0259028722473926
"monthly","2015-11","salesforce",20,1404,0.338026265864233,0.0259680426052502,0.33432761139073,0.0263701505022882,0.0174507673713344,0.025966987595735
"monthly","2015-11","salesforce",21,1404,0.346805724959795,0.0260031280339608,0.343273639849751,0.0264255364146477,0.0174936925163554,0.0260029324684134
"monthly","2015-11","salesforce",22,1404,0.355328138166263,0.0260390414422341,0.351973582169092,0.0264771543044054,0.0174918532342719,0.0260389869928709
"monthly","2015-11","salesforce",23,1404,0.363629307785645,0.0261014598126905,0.360461928558936,0.0265496348538636,0.017432740047844,0.0261004961341321
"monthly","2015-11","salesforce",24,1404,0.371595594494627,0.0260046586966844,0.368623947951555,0.0264626855507168,0.0173350184234582,0.0260011857152463
"monthly","2015-11","salesforce",25,1404,0.379239648909849,0.0258794599263616,0.376471511690631,0.026345533633443,0.0174251272048123,0.0258710526119717
"monthly","2015-11","salesforce",26,1404,0.38675812033741,0.0258202528699019,0.384200501138634,0.0262898220484031,0.017345323990018,0.0258037187867675
"monthly","2015-11","salesforce",27,1404,0.394100230635585,0.0258205370326451,0.39175961186167,0.026285300621591,0.0173025145256561,0.0257928776846421
"monthly","2015-11","salesforce",28,1404,0.401275142672057,0.025849978565464,0.399157527931017,0.0263008909667432,0.0172771147964376,0.0258086110718216
"monthly","2015-11","salesforce",29,1404,0.408325295351241,0.0259289558435091,0.406436299651564,0.0263574328948134,0.0172024931824909,0.0258714045867259
"monthly","2015-11","salesforce",30,1404,0.415161808493896,0.0259477260559243,0.413506727132242,0.0263528114503928,0.017021076066093,0.025867758192086
"monthly","2015-11","salesforce",31,1404,0.421745016346088,0.0259025465160021,0.420328920573474,0.0262780480913275,0.0169697833872018,0.0257957225830745
"monthly","2015-11","salesforce",32,1404,0.428132734083432,0.0258707207329667,0.426960487574112,0.0262103018047287,0.0170206307090009,0.0257314556347428
"monthly","2015-11","salesforce",33,1404,0.434392373306242,0.0258547830967541,0.433468660710599,0.0261508920012758,0.0170243367776265,0.0256782936695429
"monthly","2015-11","salesforce",34,1404,0.440553687731488,0.0258979400179479,0.439883068583364,0.0261414705228583,0.0170584344829241,0.0256826670093442
"monthly","2015-11","salesforce",35,1404,0.446544782917731,0.0259075856098356,0.446131707771809,0.0260942711037242,0.0169940494164848,0.0256433996325696
"monthly","2015-11","salesforce",36,1404,0.452379734883501,0.0259336196523827,0.452228584386969,0.026056220832286,0.0169770968051082,0.025614063709445
"monthly","2015-11","salesforce",37,1404,0.458110558632432,0.0259914757476373,0.458225649411764,0.0260425797777455,0.0169269696462761,0.0256107504293263
"monthly","2015-11","salesforce",38,1404,0.463689587460814,0.0260361516709539,0.464075199458291,0.0260084805758105,0.0168688289563595,0.0255851443234832
"monthly","2015-11","salesforce",39,1404,0.469165768126034,0.02612788303346,0.469826152767774,0.0260142080844242,0.0168545119340151,0.0256033500330645
"monthly","2015-11","salesforce",40,1404,0.474537390979841,0.0262176931257777,0.475476788852707,0.0260110898344812,0.0167831185836559,0.0256134384637721
"monthly","2015-11","salesforce",41,1404,0.479792064197979,0.0262911007157085,0.481014718865561,0.0259847955314875,0.0166805158461192,0.025601459049175
"monthly","2015-11","salesforce",42,1404,0.484929345783312,0.0263713599571016,0.486439507870488,0.0259596178356677,0.016628503090001,0.0255931056449551
"monthly","2015-11","salesforce",43,1404,0.489915712253004,0.0264519120153773,0.491717648665673,0.025927211130325,0.0166389389684086,0.0255753965922577
"monthly","2015-11","salesforce",44,1404,0.494814640674284,0.0265469413793483,0.496912641931155,0.0259032631447997,0.0166120626757789,0.0255668955746291
"monthly","2015-11","salesforce",45,1404,0.499611552958881,0.0266629464244505,0.502009938680496,0.0258925371482149,0.0165640850452085,0.0255695147277588
"monthly","2015-11","salesforce",46,1404,0.504254128251795,0.0267236171455214,0.5069572725958,0.0258174042078003,0.0165260059252619,0.0255065457805163
"monthly","2015-11","salesforce",47,1404,0.508816322364203,0.026812575275187,0.511828625178734,0.0257644255343568,0.0164702659792054,0.0254661240215286
"monthly","2015-11","salesforce",48,1404,0.513300114915485,0.0269246098677209,0.516626023992436,0.0257290437958345,0.0164046471188155,0.0254438169274415
"monthly","2015-11","salesforce",49,1404,0.517674030078333,0.0269886631733964,0.521318066208526,0.0256384373714547,0.016296655007197,0.0253668213313098
"monthly","2015-11","salesforce",50,1404,0.521939995636617,0.0270549009320461,0.525906720619175,0.0255393225434805,0.0161686242648033,0.0252785607314914
"monthly","2015-12","salesforce",2,1242,0.0838166161890055,0.0129378900583374,0.100421586740499,0.0117208340307969,0.0199633717977727,0.0111954259883333
"monthly","2015-12","salesforce",3,1242,0.105192850258371,0.0150232794427736,0.112326814250618,0.0148542600329532,0.0217805722362476,0.0144003930086958
"monthly","2015-12","salesforce",4,1242,0.12677115226467,0.0173203463310501,0.129511514839958,0.0175877710109009,0.023176167307365,0.0171750039786354
"monthly","2015-12","salesforce",5,1242,0.146586122970234,0.0178761125965932,0.146900353224163,0.0182263467604257,0.0230511044093349,0.0178622688763932
"monthly","2015-12","salesforce",6,1242,0.164992319954136,0.017943807929911,0.16383863745283,0.0182710552997306,0.0224999081906383,0.0179310942373011
"monthly","2015-12","salesforce",7,1242,0.182473310471359,0.0185190040313364,0.180389565585438,0.0187523175271053,0.0222963116026519,0.018401354826213
"monthly","2015-12","salesforce",8,1242,0.199326552061071,0.0194643429970161,0.196640255357378,0.0195346280927573,0.0216425424325519,0.0191802080591084
"monthly","2015-12","salesforce",9,1242,0.215040665677866,0.0203519999257435,0.211967705041707,0.0202325214887786,0.0211911636812422,0.0198748884581445
"monthly","2015-12","salesforce",10,1242,0.229317945211386,0.0210919237923084,0.226007621572119,0.0207810235591784,0.0215727030869029,0.0204315419318206
"monthly","2015-12","salesforce",11,1242,0.242977005105451,0.0217752080749228,0.239532965686069,0.0212813981992527,0.0216349659558907,0.0209351663588162
"monthly","2015-12","salesforce",12,1242,0.255840010606238,0.0224115794189765,0.25233896973238,0.0217543711225361,0.0219239272688308,0.0214152369750552
"monthly","2015-12","salesforce",13,1242,0.268399682012631,0.0232417858967672,0.264898640577776,0.0224311421897696,0.0221027397398536,0.0220779786962109
"monthly","2015-12","salesforce",14,1242,0.280295543850905,0.0238865088520817,0.276838555213953,0.0229466086580485,0.022164245940844,0.0225864732529066
"monthly","2015-12","salesforce",15,1242,0.291609000376395,0.0244132717176099,0.288230667052241,0.0233660420195749,0.0223107029270443,0.0230003358321718
"monthly","2015-12","salesforce",16,1242,0.302710269516033,0.0249445836746964,0.299437496640395,0.0238115004752777,0.0220423796253092,0.0234378238698811
"monthly","2015-12","salesforce",17,1242,0.313383028997347,0.0254672664539003,0.31023822112409,0.0242724244214391,0.0218448389175751,0.0238921038135481
"monthly","2015-12","salesforce",18,1242,0.323587990360602,0.0257471400804024,0.320589454733538,0.0245071546378636,0.0214437469568622,0.0241225614508453
"monthly","2015-12","salesforce",19,1242,0.333311800384975,0.0259835846427569,0.33047520511136,0.0247123465281589,0.0213263579540523,0.0243186675200756
"monthly","2015-12","salesforce",20,1242,0.342699172045192,0.0261533641793896,0.340037503654593,0.0248616214715227,0.0211757162363629,0.0244530101267223
"monthly","2015-12","salesforce",21,1242,0.351826002608789,0.0264043538186299,0.34935037754139,0.0251127392900832,0.0211242897133644,0.0246893045563428
"monthly","2015-12","salesforce",22,1242,0.360674664217993,0.0266068904563638,0.358394678693118,0.0253322468279256,0.0209913160890239,0.024896045039532
"monthly","2015-12","salesforce",23,1242,0.369329003030476,0.0268441659287486,0.367253117968855,0.0255973660794718,0.0208204247465926,0.0251430419801961
"monthly","2015-12","salesforce",24,1242,0.377733353663747,0.0270886427955003,0.375869168876597,0.0258816006462428,0.0206643351327975,0.0254069806726869
"monthly","2015-12","salesforce",25,1242,0.385889357339667,0.0272556966073265,0.38424367620566,0.0260984967790917,0.0203903757400037,0.0256035059665568
"monthly","2015-12","salesforce",26,1242,0.393787126728167,0.0273598583146369,0.392366189209724,0.0262628131002614,0.0200878975684933,0.025748599972172
"monthly","2015-12","salesforce",27,1242,0.401443982233419,0.0274244238628543,0.400253515905869,0.0264012629029059,0.019729640479156,0.0258748132173344
"monthly","2015-12","salesforce",28,1242,0.408774038628219,0.0274103190704294,0.407819523168006,0.0264644842705203,0.0195690466244371,0.0259218346324649
"monthly","2015-12","salesforce",29,1242,0.415723922644623,0.0272840925950557,0.41501050287298,0.0264238927270417,0.019629272558817,0.0258706486232784
